# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2022-10-18 15:20:07 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14048000 JOHN DAY RIVER AT MCDONALD FERRY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14048000
#            TS   parameter     statistic     Description
#        113351       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	113351_00060_00003	113351_00060_00003_cd
USGS	14048000	2015-10-23	211	A
USGS	14048000	2015-10-24	211	A
USGS	14048000	2015-10-25	216	A
USGS	14048000	2015-10-26	217	A
USGS	14048000	2015-10-27	223	A
USGS	14048000	2015-10-28	227	A
USGS	14048000	2015-10-29	227	A
USGS	14048000	2015-10-30	229	A
USGS	14048000	2015-10-31	239	A
USGS	14048000	2015-11-01	257	A
USGS	14048000	2015-11-02	270	A
USGS	14048000	2015-11-03	270	A
USGS	14048000	2015-11-04	282	A
USGS	14048000	2015-11-05	284	A
USGS	14048000	2015-11-06	292	A
USGS	14048000	2015-11-07	297	A
USGS	14048000	2015-11-08	297	A
USGS	14048000	2015-11-09	297	A
USGS	14048000	2015-11-10	290	A
USGS	14048000	2015-11-11	286	A
USGS	14048000	2015-11-12	290	A
USGS	14048000	2015-11-13	301	A
USGS	14048000	2015-11-14	303	A
USGS	14048000	2015-11-15	307	A
USGS	14048000	2015-11-16	310	A
USGS	14048000	2015-11-17	305	A
USGS	14048000	2015-11-18	303	A
USGS	14048000	2015-11-19	313	A
USGS	14048000	2015-11-20	323	A
USGS	14048000	2015-11-21	325	A
USGS	14048000	2015-11-22	331	A
USGS	14048000	2015-11-23	377	A
USGS	14048000	2015-11-24	417	A
USGS	14048000	2015-11-25	392	A
USGS	14048000	2015-11-26	334	A
USGS	14048000	2015-11-27	316	A
USGS	14048000	2015-11-28	328	A
USGS	14048000	2015-11-29	375	A
USGS	14048000	2015-11-30	337	A
USGS	14048000	2015-12-01	376	A
USGS	14048000	2015-12-02	260	A
USGS	14048000	2015-12-03	286	A
USGS	14048000	2015-12-04	264	A
USGS	14048000	2015-12-05	298	A
USGS	14048000	2015-12-06	337	A
USGS	14048000	2015-12-07	401	A
USGS	14048000	2015-12-08	449	A
USGS	14048000	2015-12-09	447	A
USGS	14048000	2015-12-10	516	A
USGS	14048000	2015-12-11	806	A
USGS	14048000	2015-12-12	1010	A
USGS	14048000	2015-12-13	1440	A
USGS	14048000	2015-12-14	1330	A
USGS	14048000	2015-12-15	1200	A
USGS	14048000	2015-12-16	1170	A
USGS	14048000	2015-12-17	1110	A
USGS	14048000	2015-12-18	1020	A
USGS	14048000	2015-12-19	1060	A
USGS	14048000	2015-12-20	1110	A
USGS	14048000	2015-12-21	1880	A
USGS	14048000	2015-12-22	1920	A
USGS	14048000	2015-12-23	1590	A
USGS	14048000	2015-12-24	1510	A
USGS	14048000	2015-12-25	1470	A
USGS	14048000	2015-12-26	1350	A
USGS	14048000	2015-12-27	1200	A
USGS	14048000	2015-12-28	1030	A
USGS	14048000	2015-12-29	945	A
USGS	14048000	2015-12-30	948	A
USGS	14048000	2015-12-31	974	A
USGS	14048000	2016-01-01	974	A
USGS	14048000	2016-01-02	1020	A
USGS	14048000	2016-01-03	839	A
USGS	14048000	2016-01-04	709	A
USGS	14048000	2016-01-05	667	A
USGS	14048000	2016-01-06	686	A
USGS	14048000	2016-01-07	1070	A
USGS	14048000	2016-01-08	999	A
USGS	14048000	2016-01-09	930	A
USGS	14048000	2016-01-10	905	A
USGS	14048000	2016-01-11	837	A
USGS	14048000	2016-01-12	802	A
USGS	14048000	2016-01-13	764	A
USGS	14048000	2016-01-14	755	A
USGS	14048000	2016-01-15	897	A
USGS	14048000	2016-01-16	942	A
USGS	14048000	2016-01-17	1020	A
USGS	14048000	2016-01-18	1130	A
USGS	14048000	2016-01-19	1390	A
USGS	14048000	2016-01-20	3050	A
USGS	14048000	2016-01-21	3480	A
USGS	14048000	2016-01-22	3670	A
USGS	14048000	2016-01-23	3270	A
USGS	14048000	2016-01-24	4010	A
USGS	14048000	2016-01-25	4510	A
USGS	14048000	2016-01-26	4080	A
USGS	14048000	2016-01-27	3180	A
USGS	14048000	2016-01-28	2660	A
USGS	14048000	2016-01-29	2480	A
USGS	14048000	2016-01-30	3280	A
USGS	14048000	2016-01-31	5130	A
USGS	14048000	2016-02-01	4280	A
USGS	14048000	2016-02-02	3400	A
USGS	14048000	2016-02-03	2870	A
USGS	14048000	2016-02-04	2410	A
USGS	14048000	2016-02-05	2080	A
USGS	14048000	2016-02-06	1940	A
USGS	14048000	2016-02-07	1860	A
USGS	14048000	2016-02-08	1790	A
USGS	14048000	2016-02-09	1740	A
USGS	14048000	2016-02-10	1800	A
USGS	14048000	2016-02-11	2160	A
USGS	14048000	2016-02-12	2710	A
USGS	14048000	2016-02-13	3220	A
USGS	14048000	2016-02-14	4210	A
USGS	14048000	2016-02-15	5100	A
USGS	14048000	2016-02-16	10600	A
USGS	14048000	2016-02-17	10100	A
USGS	14048000	2016-02-18	8100	A
USGS	14048000	2016-02-19	7510	A
USGS	14048000	2016-02-20	7940	A
USGS	14048000	2016-02-21	6600	A
USGS	14048000	2016-02-22	5470	A
USGS	14048000	2016-02-23	4710	A
USGS	14048000	2016-02-24	4140	A
USGS	14048000	2016-02-25	3600	A
USGS	14048000	2016-02-26	3290	A
USGS	14048000	2016-02-27	3060	A
USGS	14048000	2016-02-28	2990	A
USGS	14048000	2016-02-29	3420	A
USGS	14048000	2016-03-01	4020	A
USGS	14048000	2016-03-02	3860	A
USGS	14048000	2016-03-03	3930	A
USGS	14048000	2016-03-04	4040	A
USGS	14048000	2016-03-05	4200	A
USGS	14048000	2016-03-06	4510	A
USGS	14048000	2016-03-07	5520	A
USGS	14048000	2016-03-08	8430	A
USGS	14048000	2016-03-09	6920	A
USGS	14048000	2016-03-10	5790	A
USGS	14048000	2016-03-11	5380	A
USGS	14048000	2016-03-12	5620	A
USGS	14048000	2016-03-13	5710	A
USGS	14048000	2016-03-14	6060	A
USGS	14048000	2016-03-15	6410	A
USGS	14048000	2016-03-16	6550	A
USGS	14048000	2016-03-17	6090	A
USGS	14048000	2016-03-18	6430	A
USGS	14048000	2016-03-19	6100	A
USGS	14048000	2016-03-20	5440	A
USGS	14048000	2016-03-21	5140	A
USGS	14048000	2016-03-22	5280	A
USGS	14048000	2016-03-23	6400	A
USGS	14048000	2016-03-24	6680	A
USGS	14048000	2016-03-25	6070	A
USGS	14048000	2016-03-26	5750	A
USGS	14048000	2016-03-27	5430	A
USGS	14048000	2016-03-28	5010	A
USGS	14048000	2016-03-29	4750	A
USGS	14048000	2016-03-30	4390	A
USGS	14048000	2016-03-31	4070	A
USGS	14048000	2016-04-01	3800	A
USGS	14048000	2016-04-02	3700	A
USGS	14048000	2016-04-03	3870	A
USGS	14048000	2016-04-04	4310	A
USGS	14048000	2016-04-05	5090	A
USGS	14048000	2016-04-06	5740	A
USGS	14048000	2016-04-07	5390	A
USGS	14048000	2016-04-08	5110	A
USGS	14048000	2016-04-09	5440	A
USGS	14048000	2016-04-10	6250	A
USGS	14048000	2016-04-11	6950	A
USGS	14048000	2016-04-12	7140	A
USGS	14048000	2016-04-13	6840	A
USGS	14048000	2016-04-14	6690	A
USGS	14048000	2016-04-15	6360	A
USGS	14048000	2016-04-16	5950	A
USGS	14048000	2016-04-17	5360	A
USGS	14048000	2016-04-18	4750	A
USGS	14048000	2016-04-19	4390	A
USGS	14048000	2016-04-20	4400	A
USGS	14048000	2016-04-21	4720	A
USGS	14048000	2016-04-22	5150	A
USGS	14048000	2016-04-23	5450	A
USGS	14048000	2016-04-24	5530	A
USGS	14048000	2016-04-25	5200	A
USGS	14048000	2016-04-26	4690	A
USGS	14048000	2016-04-27	4220	A
USGS	14048000	2016-04-28	3760	A
USGS	14048000	2016-04-29	3450	A
USGS	14048000	2016-04-30	3210	A
USGS	14048000	2016-05-01	3030	A
USGS	14048000	2016-05-02	2850	A
USGS	14048000	2016-05-03	2670	A
USGS	14048000	2016-05-04	2590	A
USGS	14048000	2016-05-05	2670	A
USGS	14048000	2016-05-06	2870	A
USGS	14048000	2016-05-07	3150	A
USGS	14048000	2016-05-08	3600	A
USGS	14048000	2016-05-09	3650	A
USGS	14048000	2016-05-10	3640	A
USGS	14048000	2016-05-11	3400	A
USGS	14048000	2016-05-12	2870	A
USGS	14048000	2016-05-13	2490	A
USGS	14048000	2016-05-14	2280	A
USGS	14048000	2016-05-15	2200	A
USGS	14048000	2016-05-16	2270	A
USGS	14048000	2016-05-17	2900	A
USGS	14048000	2016-05-18	3280	A
USGS	14048000	2016-05-19	3090	A
USGS	14048000	2016-05-20	2680	A
USGS	14048000	2016-05-21	2580	A
USGS	14048000	2016-05-22	2480	A
USGS	14048000	2016-05-23	2420	A
USGS	14048000	2016-05-24	2510	A
USGS	14048000	2016-05-25	2270	A
USGS	14048000	2016-05-26	2000	A
USGS	14048000	2016-05-27	1790	A
USGS	14048000	2016-05-28	1660	A
USGS	14048000	2016-05-29	1530	A
USGS	14048000	2016-05-30	1440	A
USGS	14048000	2016-05-31	1340	A
USGS	14048000	2016-06-01	1260	A
USGS	14048000	2016-06-02	1190	A
USGS	14048000	2016-06-03	1130	A
USGS	14048000	2016-06-04	1070	A
USGS	14048000	2016-06-05	1050	A
USGS	14048000	2016-06-06	1010	A
USGS	14048000	2016-06-07	960	A
USGS	14048000	2016-06-08	911	A
USGS	14048000	2016-06-09	878	A
USGS	14048000	2016-06-10	844	A
USGS	14048000	2016-06-11	828	A
USGS	14048000	2016-06-12	794	A
USGS	14048000	2016-06-13	769	A
USGS	14048000	2016-06-14	785	A
USGS	14048000	2016-06-15	738	A
USGS	14048000	2016-06-16	646	A
USGS	14048000	2016-06-17	622	A
USGS	14048000	2016-06-18	643	A
USGS	14048000	2016-06-19	729	A
USGS	14048000	2016-06-20	784	A
USGS	14048000	2016-06-21	777	A
USGS	14048000	2016-06-22	821	A
USGS	14048000	2016-06-23	697	A
USGS	14048000	2016-06-24	592	A
USGS	14048000	2016-06-25	518	A
USGS	14048000	2016-06-26	469	A
USGS	14048000	2016-06-27	428	A
USGS	14048000	2016-06-28	408	A
USGS	14048000	2016-06-29	388	A
USGS	14048000	2016-06-30	352	A
USGS	14048000	2016-07-01	317	A
USGS	14048000	2016-07-02	285	A
USGS	14048000	2016-07-03	255	A
USGS	14048000	2016-07-04	231	A
USGS	14048000	2016-07-05	213	A
USGS	14048000	2016-07-06	204	A
USGS	14048000	2016-07-07	198	A
USGS	14048000	2016-07-08	191	A
USGS	14048000	2016-07-09	193	A
USGS	14048000	2016-07-10	180	A
USGS	14048000	2016-07-11	172	A
USGS	14048000	2016-07-12	173	A
USGS	14048000	2016-07-13	170	A
USGS	14048000	2016-07-14	192	A
USGS	14048000	2016-07-15	202	A
USGS	14048000	2016-07-16	201	A
USGS	14048000	2016-07-17	195	A
USGS	14048000	2016-07-18	183	A
USGS	14048000	2016-07-19	172	A
USGS	14048000	2016-07-20	165	A
USGS	14048000	2016-07-21	155	A
USGS	14048000	2016-07-22	152	A
USGS	14048000	2016-07-23	146	A
USGS	14048000	2016-07-24	146	A
USGS	14048000	2016-07-25	138	A
USGS	14048000	2016-07-26	121	A
USGS	14048000	2016-07-27	112	A
USGS	14048000	2016-07-28	108	A
USGS	14048000	2016-07-29	96.8	A
USGS	14048000	2016-07-30	82.7	A
USGS	14048000	2016-07-31	72.8	A
USGS	14048000	2016-08-01	65.4	A
USGS	14048000	2016-08-02	54.5	A
USGS	14048000	2016-08-03	51.2	A
USGS	14048000	2016-08-04	48.9	A
USGS	14048000	2016-08-05	45.2	A
USGS	14048000	2016-08-06	40.9	A
USGS	14048000	2016-08-07	38.9	A
USGS	14048000	2016-08-08	38.8	A
USGS	14048000	2016-08-09	38.1	A
USGS	14048000	2016-08-10	37.0	A
USGS	14048000	2016-08-11	36.3	A
USGS	14048000	2016-08-12	34.9	A
USGS	14048000	2016-08-13	32.9	A
USGS	14048000	2016-08-14	30.4	A
USGS	14048000	2016-08-15	28.4	A
USGS	14048000	2016-08-16	29.4	A
USGS	14048000	2016-08-17	29.2	A
USGS	14048000	2016-08-18	31.6	A
USGS	14048000	2016-08-19	44.4	A
USGS	14048000	2016-08-20	43.8	A
USGS	14048000	2016-08-21	36.2	A
USGS	14048000	2016-08-22	33.5	A
USGS	14048000	2016-08-23	28.5	A
USGS	14048000	2016-08-24	26.9	A
USGS	14048000	2016-08-25	26.8	A
USGS	14048000	2016-08-26	25.9	A
USGS	14048000	2016-08-27	24.5	A
USGS	14048000	2016-08-28	22.9	A
USGS	14048000	2016-08-29	20.7	A
USGS	14048000	2016-08-30	18.0	A
USGS	14048000	2016-08-31	16.8	A
USGS	14048000	2016-09-01	15.7	A
USGS	14048000	2016-09-02	16.0	A
USGS	14048000	2016-09-03	16.9	A
USGS	14048000	2016-09-04	18.5	A
USGS	14048000	2016-09-05	19.0	A
USGS	14048000	2016-09-06	19.6	A
USGS	14048000	2016-09-07	21.3	A
USGS	14048000	2016-09-08	28.1	A
USGS	14048000	2016-09-09	28.2	A
USGS	14048000	2016-09-10	26.1	A
USGS	14048000	2016-09-11	25.4	A
USGS	14048000	2016-09-12	25.7	A
USGS	14048000	2016-09-13	25.1	A
USGS	14048000	2016-09-14	26.5	A
USGS	14048000	2016-09-15	26.6	A
USGS	14048000	2016-09-16	31.7	A
USGS	14048000	2016-09-17	36.2	A
USGS	14048000	2016-09-18	39.4	A
USGS	14048000	2016-09-19	43.7	A
USGS	14048000	2016-09-20	42.7	A
USGS	14048000	2016-09-21	40.1	A
USGS	14048000	2016-09-22	38.6	A
USGS	14048000	2016-09-23	40.3	A
USGS	14048000	2016-09-24	39.9	A
USGS	14048000	2016-09-25	44.4	A
USGS	14048000	2016-09-26	59.7	A
USGS	14048000	2016-09-27	59.1	A
USGS	14048000	2016-09-28	64.4	A
USGS	14048000	2016-09-29	73.4	A
USGS	14048000	2016-09-30	95.2	A
USGS	14048000	2016-10-01	106	A
USGS	14048000	2016-10-02	104	A
USGS	14048000	2016-10-03	97.8	A
USGS	14048000	2016-10-04	92.8	A
USGS	14048000	2016-10-05	92.9	A
USGS	14048000	2016-10-06	113	A
USGS	14048000	2016-10-07	162	A
USGS	14048000	2016-10-08	189	A
USGS	14048000	2016-10-09	203	A
USGS	14048000	2016-10-10	219	A
USGS	14048000	2016-10-11	238	A
USGS	14048000	2016-10-12	246	A
USGS	14048000	2016-10-13	249	A
USGS	14048000	2016-10-14	255	A
USGS	14048000	2016-10-15	255	A
USGS	14048000	2016-10-16	256	A
USGS	14048000	2016-10-17	268	A
USGS	14048000	2016-10-18	294	A
USGS	14048000	2016-10-19	376	A
USGS	14048000	2016-10-20	444	A
USGS	14048000	2016-10-21	474	A
USGS	14048000	2016-10-22	436	A
USGS	14048000	2016-10-23	412	A
USGS	14048000	2016-10-24	404	A
USGS	14048000	2016-10-25	385	A
USGS	14048000	2016-10-26	384	A
USGS	14048000	2016-10-27	386	A
USGS	14048000	2016-10-28	391	A
USGS	14048000	2016-10-29	391	A
USGS	14048000	2016-10-30	437	A
USGS	14048000	2016-10-31	505	A
USGS	14048000	2016-11-01	488	A
USGS	14048000	2016-11-02	492	A
USGS	14048000	2016-11-03	563	A
USGS	14048000	2016-11-04	617	A
USGS	14048000	2016-11-05	584	A
USGS	14048000	2016-11-06	542	A
USGS	14048000	2016-11-07	504	A
USGS	14048000	2016-11-08	476	A
USGS	14048000	2016-11-09	457	A
USGS	14048000	2016-11-10	441	A
USGS	14048000	2016-11-11	432	A
USGS	14048000	2016-11-12	422	A
USGS	14048000	2016-11-13	417	A
USGS	14048000	2016-11-14	413	A
USGS	14048000	2016-11-15	410	A
USGS	14048000	2016-11-16	410	A
USGS	14048000	2016-11-17	392	A
USGS	14048000	2016-11-18	392	A
USGS	14048000	2016-11-19	411	A
USGS	14048000	2016-11-20	453	A
USGS	14048000	2016-11-21	459	A
USGS	14048000	2016-11-22	443	A
USGS	14048000	2016-11-23	441	A
USGS	14048000	2016-11-24	445	A
USGS	14048000	2016-11-25	455	A
USGS	14048000	2016-11-26	466	A
USGS	14048000	2016-11-27	489	A
USGS	14048000	2016-11-28	512	A
USGS	14048000	2016-11-29	512	A
USGS	14048000	2016-11-30	538	A
USGS	14048000	2016-12-01	543	A
USGS	14048000	2016-12-02	556	A
USGS	14048000	2016-12-03	560	A
USGS	14048000	2016-12-04	560	A
USGS	14048000	2016-12-05	560	A
USGS	14048000	2016-12-06	560	A
USGS	14048000	2016-12-07	560	A
USGS	14048000	2016-12-08	542	A:e
USGS	14048000	2016-12-09	481	A:e
USGS	14048000	2016-12-10	396	A:e
USGS	14048000	2016-12-11	320	A:e
USGS	14048000	2016-12-12	298	A:e
USGS	14048000	2016-12-13	301	A:e
USGS	14048000	2016-12-14	304	A:e
USGS	14048000	2016-12-15	308	A:e
USGS	14048000	2016-12-16	311	A:e
USGS	14048000	2016-12-17	312	A:e
USGS	14048000	2016-12-18	312	A:e
USGS	14048000	2016-12-19	311	A:e
USGS	14048000	2016-12-20	311	A:e
USGS	14048000	2016-12-21	309	A:e
USGS	14048000	2016-12-22	308	A:e
USGS	14048000	2016-12-23	307	A:e
USGS	14048000	2016-12-24	306	A:e
USGS	14048000	2016-12-25	307	A:e
USGS	14048000	2016-12-26	314	A:e
USGS	14048000	2016-12-27	319	A:e
USGS	14048000	2016-12-28	431	A:e
USGS	14048000	2016-12-29	496	A:e
USGS	14048000	2016-12-30	493	A:e
USGS	14048000	2016-12-31	449	A:e
USGS	14048000	2017-01-01	417	A:e
USGS	14048000	2017-01-02	392	A:e
USGS	14048000	2017-01-03	379	A:e
USGS	14048000	2017-01-04	324	A:e
USGS	14048000	2017-01-05	336	A:e
USGS	14048000	2017-01-06	340	A:e
USGS	14048000	2017-01-07	344	A:e
USGS	14048000	2017-01-08	349	A:e
USGS	14048000	2017-01-09	354	A:e
USGS	14048000	2017-01-10	369	A:e
USGS	14048000	2017-01-11	392	A:e
USGS	14048000	2017-01-12	421	A:e
USGS	14048000	2017-01-13	463	A:e
USGS	14048000	2017-01-14	570	A:e
USGS	14048000	2017-01-15	652	A:e
USGS	14048000	2017-01-16	679	A:e
USGS	14048000	2017-01-17	789	A:e
USGS	14048000	2017-01-18	926	A:e
USGS	14048000	2017-01-19	1070	A:e
USGS	14048000	2017-01-20	1350	A:e
USGS	14048000	2017-01-21	1450	A:e
USGS	14048000	2017-01-22	1380	A:e
USGS	14048000	2017-01-23	1320	A:e
USGS	14048000	2017-01-24	1250	A:e
USGS	14048000	2017-01-25	1180	A:e
USGS	14048000	2017-01-26	1120	A:e
USGS	14048000	2017-01-27	1070	A:e
USGS	14048000	2017-01-28	1010	A:e
USGS	14048000	2017-01-29	973	A:e
USGS	14048000	2017-01-30	951	A:e
USGS	14048000	2017-01-31	926	A:e
USGS	14048000	2017-02-01	900	A:e
USGS	14048000	2017-02-02	882	A:e
USGS	14048000	2017-02-03	881	A:e
USGS	14048000	2017-02-04	892	A:e
USGS	14048000	2017-02-05	937	A:e
USGS	14048000	2017-02-06	1470	A:e
USGS	14048000	2017-02-07	6670	A
USGS	14048000	2017-02-08	6200	A
USGS	14048000	2017-02-09	4470	A
USGS	14048000	2017-02-10	7600	A
USGS	14048000	2017-02-11	15500	A
USGS	14048000	2017-02-12	9710	A
USGS	14048000	2017-02-13	6790	A
USGS	14048000	2017-02-14	5320	A
USGS	14048000	2017-02-15	4530	A
USGS	14048000	2017-02-16	4540	A
USGS	14048000	2017-02-17	8020	A
USGS	14048000	2017-02-18	13300	A
USGS	14048000	2017-02-19	9810	A
USGS	14048000	2017-02-20	9950	A
USGS	14048000	2017-02-21	8640	A
USGS	14048000	2017-02-22	9810	A
USGS	14048000	2017-02-23	11100	A
USGS	14048000	2017-02-24	8240	A
USGS	14048000	2017-02-25	6570	A
USGS	14048000	2017-02-26	5600	A
USGS	14048000	2017-02-27	4820	A
USGS	14048000	2017-02-28	4500	A
USGS	14048000	2017-03-01	4070	A
USGS	14048000	2017-03-02	3740	A
USGS	14048000	2017-03-03	3440	A
USGS	14048000	2017-03-04	3300	A
USGS	14048000	2017-03-05	3380	A
USGS	14048000	2017-03-06	4030	A
USGS	14048000	2017-03-07	4240	A
USGS	14048000	2017-03-08	3800	A
USGS	14048000	2017-03-09	3780	A
USGS	14048000	2017-03-10	5280	A
USGS	14048000	2017-03-11	8790	A
USGS	14048000	2017-03-12	10500	A
USGS	14048000	2017-03-13	9260	A
USGS	14048000	2017-03-14	8340	A
USGS	14048000	2017-03-15	8630	A
USGS	14048000	2017-03-16	11300	A
USGS	14048000	2017-03-17	16400	A
USGS	14048000	2017-03-18	15700	A
USGS	14048000	2017-03-19	13900	A
USGS	14048000	2017-03-20	17300	A
USGS	14048000	2017-03-21	16000	A
USGS	14048000	2017-03-22	14300	A
USGS	14048000	2017-03-23	14600	A
USGS	14048000	2017-03-24	13500	A
USGS	14048000	2017-03-25	12500	A
USGS	14048000	2017-03-26	13700	A
USGS	14048000	2017-03-27	11900	A
USGS	14048000	2017-03-28	12900	A
USGS	14048000	2017-03-29	12100	A
USGS	14048000	2017-03-30	10600	A
USGS	14048000	2017-03-31	12800	A
USGS	14048000	2017-04-01	13200	A
USGS	14048000	2017-04-02	11400	A
USGS	14048000	2017-04-03	10500	A
USGS	14048000	2017-04-04	9750	A
USGS	14048000	2017-04-05	8950	A
USGS	14048000	2017-04-06	8260	A
USGS	14048000	2017-04-07	8080	A
USGS	14048000	2017-04-08	8760	A
USGS	14048000	2017-04-09	10100	A
USGS	14048000	2017-04-10	9760	A
USGS	14048000	2017-04-11	8570	A
USGS	14048000	2017-04-12	7740	A
USGS	14048000	2017-04-13	7190	A
USGS	14048000	2017-04-14	7740	A
USGS	14048000	2017-04-15	8710	A
USGS	14048000	2017-04-16	8250	A
USGS	14048000	2017-04-17	7690	A
USGS	14048000	2017-04-18	7340	A
USGS	14048000	2017-04-19	7700	A
USGS	14048000	2017-04-20	8300	A
USGS	14048000	2017-04-21	8010	A
USGS	14048000	2017-04-22	8010	A
USGS	14048000	2017-04-23	7520	A
USGS	14048000	2017-04-24	7350	A
USGS	14048000	2017-04-25	7660	A
USGS	14048000	2017-04-26	9050	A
USGS	14048000	2017-04-27	9490	A
USGS	14048000	2017-04-28	12300	A
USGS	14048000	2017-04-29	11200	A
USGS	14048000	2017-04-30	9820	A
USGS	14048000	2017-05-01	8740	A
USGS	14048000	2017-05-02	8220	A
USGS	14048000	2017-05-03	7810	A
USGS	14048000	2017-05-04	7600	A
USGS	14048000	2017-05-05	7940	A
USGS	14048000	2017-05-06	9680	A
USGS	14048000	2017-05-07	11700	A
USGS	14048000	2017-05-08	10600	A
USGS	14048000	2017-05-09	8920	A
USGS	14048000	2017-05-10	7930	A
USGS	14048000	2017-05-11	7480	A
USGS	14048000	2017-05-12	7420	A
USGS	14048000	2017-05-13	7610	A
USGS	14048000	2017-05-14	7450	A
USGS	14048000	2017-05-15	6710	A
USGS	14048000	2017-05-16	6060	A
USGS	14048000	2017-05-17	5550	A
USGS	14048000	2017-05-18	5600	A
USGS	14048000	2017-05-19	5570	A
USGS	14048000	2017-05-20	5300	A
USGS	14048000	2017-05-21	5000	A
USGS	14048000	2017-05-22	4850	A
USGS	14048000	2017-05-23	4960	A
USGS	14048000	2017-05-24	5330	A
USGS	14048000	2017-05-25	5790	A
USGS	14048000	2017-05-26	6030	A
USGS	14048000	2017-05-27	5570	A
USGS	14048000	2017-05-28	5030	A
USGS	14048000	2017-05-29	4750	A
USGS	14048000	2017-05-30	4620	A
USGS	14048000	2017-05-31	4640	A
USGS	14048000	2017-06-01	4700	A
USGS	14048000	2017-06-02	4770	A
USGS	14048000	2017-06-03	4550	A
USGS	14048000	2017-06-04	4360	A
USGS	14048000	2017-06-05	4060	A
USGS	14048000	2017-06-06	4030	A
USGS	14048000	2017-06-07	3750	A
USGS	14048000	2017-06-08	3420	A
USGS	14048000	2017-06-09	3200	A
USGS	14048000	2017-06-10	3160	A
USGS	14048000	2017-06-11	3290	A
USGS	14048000	2017-06-12	3300	A
USGS	14048000	2017-06-13	2990	A
USGS	14048000	2017-06-14	2670	A
USGS	14048000	2017-06-15	2500	A
USGS	14048000	2017-06-16	2250	A
USGS	14048000	2017-06-17	2090	A
USGS	14048000	2017-06-18	2090	A
USGS	14048000	2017-06-19	2160	A
USGS	14048000	2017-06-20	1930	A
USGS	14048000	2017-06-21	1790	A
USGS	14048000	2017-06-22	1670	A
USGS	14048000	2017-06-23	1610	A
USGS	14048000	2017-06-24	1500	A
USGS	14048000	2017-06-25	1370	A
USGS	14048000	2017-06-26	1270	A
USGS	14048000	2017-06-27	1200	A
USGS	14048000	2017-06-28	1130	A
USGS	14048000	2017-06-29	1090	A
USGS	14048000	2017-06-30	1050	A
USGS	14048000	2017-07-01	961	A
USGS	14048000	2017-07-02	871	A
USGS	14048000	2017-07-03	805	A
USGS	14048000	2017-07-04	738	A
USGS	14048000	2017-07-05	689	A
USGS	14048000	2017-07-06	637	A
USGS	14048000	2017-07-07	584	A
USGS	14048000	2017-07-08	541	A
USGS	14048000	2017-07-09	479	A
USGS	14048000	2017-07-10	435	A
USGS	14048000	2017-07-11	394	A
USGS	14048000	2017-07-12	368	A
USGS	14048000	2017-07-13	355	A
USGS	14048000	2017-07-14	324	A
USGS	14048000	2017-07-15	300	A
USGS	14048000	2017-07-16	282	A
USGS	14048000	2017-07-17	273	A
USGS	14048000	2017-07-18	265	A
USGS	14048000	2017-07-19	247	A
USGS	14048000	2017-07-20	239	A
USGS	14048000	2017-07-21	225	A
USGS	14048000	2017-07-22	212	A
USGS	14048000	2017-07-23	202	A
USGS	14048000	2017-07-24	190	A
USGS	14048000	2017-07-25	186	A
USGS	14048000	2017-07-26	180	A
USGS	14048000	2017-07-27	173	A
USGS	14048000	2017-07-28	162	A
USGS	14048000	2017-07-29	153	A
USGS	14048000	2017-07-30	143	A
USGS	14048000	2017-07-31	134	A
USGS	14048000	2017-08-01	134	A
USGS	14048000	2017-08-02	132	A
USGS	14048000	2017-08-03	125	A
USGS	14048000	2017-08-04	121	A
USGS	14048000	2017-08-05	112	A
USGS	14048000	2017-08-06	111	A
USGS	14048000	2017-08-07	109	A
USGS	14048000	2017-08-08	104	A
USGS	14048000	2017-08-09	101	A
USGS	14048000	2017-08-10	98.6	A
USGS	14048000	2017-08-11	95.5	A
USGS	14048000	2017-08-12	90.2	A
USGS	14048000	2017-08-13	89.4	A
USGS	14048000	2017-08-14	97.4	A
USGS	14048000	2017-08-15	108	A
USGS	14048000	2017-08-16	102	A
USGS	14048000	2017-08-17	91.0	A
USGS	14048000	2017-08-18	91.2	A
USGS	14048000	2017-08-19	104	A
USGS	14048000	2017-08-20	112	A
USGS	14048000	2017-08-21	114	A
USGS	14048000	2017-08-22	114	A
USGS	14048000	2017-08-23	107	A
USGS	14048000	2017-08-24	101	A
USGS	14048000	2017-08-25	96.5	A
USGS	14048000	2017-08-26	94.2	A
USGS	14048000	2017-08-27	90.5	A
USGS	14048000	2017-08-28	88.9	A
USGS	14048000	2017-08-29	89.0	A
