"","tag_code","event_site_name","start_time","end_time","event_site_basin_name","event_site_subbasin_name","event_site_latitude","event_site_longitude"
"4311","3D9.1C2D4B1A74","McNary Adult Fishways (combined)",2012-09-23 08:27:13,2012-09-23 09:51:25,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4312","3D9.1C2D4B1A74","JD1 - John Day River, McDonald Ferry",2013-03-01 00:13:54,2013-03-01 00:13:55,"John Day","Lower John Day",45.59574,-120.410928
"4313","3D9.1C2D4B1A74","SJ1 - SF John Day (Mid)",2013-03-19 21:56:07,2013-03-19 21:56:23,"John Day","Upper John Day",44.422105,-119.540665
"4314","3D9.1C2D4B1A78","Bonneville Adult Fishways (combined)",2011-07-27 05:41:47,2011-07-27 07:42:00,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4315","3D9.1C2D4B1C22","Bonneville Adult Fishways (combined)",2011-07-31 08:17:03,2011-07-31 09:45:04,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4316","3D9.1C2D4B1C22","McNary Adult Fishways (combined)",2011-08-10 03:34:43,2011-08-10 05:32:13,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4317","3D9.1C2D4B1EB6","Bonneville Adult Fishways (combined)",2012-07-25 06:08:25,2012-07-25 07:41:07,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4318","3D9.1C2D4B1EB6","McNary Adult Fishways (combined)",2012-08-06 01:51:37,2012-08-06 03:28:41,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4319","3D9.1C2D4B1FE5","Bonneville Adult Fishways (combined)",2011-07-30 08:51:02,2011-07-30 10:27:20,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4320","3D9.1C2D4B203D","Bonneville Adult Fishways (combined)",2012-08-04 05:48:36,2012-08-04 06:46:33,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4321","3D9.1C2D4B21F5","Bonneville Adult Fishways (combined)",2011-08-19 00:02:17,2011-08-19 01:21:56,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4322","3D9.1C2D4B21F5","McNary Adult Fishways (combined)",2011-10-15 17:06:45,2011-10-15 20:09:24,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4323","3D9.1C2D4B240D","Bonneville Adult Fishways (combined)",2011-07-25 00:55:49,2011-07-25 00:59:53,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4324","3D9.1C2D4B240D","McNary Adult Fishways (combined)",2011-08-07 06:57:38,2011-08-07 09:22:21,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4325","3D9.1C2D4B240D","McNary Adult Fishways (combined)",2011-09-04 06:38:51,2011-09-04 08:30:21,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4326","3D9.1C2D4B240D","MCJ - McNary Dam Juvenile",2011-09-09 08:51:56,2011-09-09 08:52:06,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"4327","3D9.1C2D4B240E","Bonneville Adult Fishways (combined)",2011-07-03 00:50:31,2011-07-03 01:00:56,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4328","3D9.1C2D4B295B","Bonneville Adult Fishways (combined)",2011-07-28 07:14:17,2011-07-28 08:48:10,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4329","3D9.1C2D4B295B","McNary Adult Fishways (combined)",2011-08-28 01:46:29,2011-08-28 03:33:57,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4330","3D9.1C2D4B295B","MCJ - McNary Dam Juvenile",2011-10-27 17:42:13,2011-10-27 17:42:22,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"4331","3D9.1C2D4B2C47","Bonneville Adult Fishways (combined)",2012-07-29 00:56:00,2012-07-29 02:04:33,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4332","3D9.1C2D4B2C4F","Bonneville Adult Fishways (combined)",2012-09-04 01:39:14,2012-09-04 03:25:28,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4333","3D9.1C2D4B2C4F","JD1 - John Day River, McDonald Ferry",2012-11-04 09:59:53,2012-11-04 09:59:54,"John Day","Lower John Day",45.59574,-120.410928
"4334","3D9.1C2D4B2CC3","Bonneville Adult Fishways (combined)",2011-08-07 07:34:36,2011-08-07 09:45:25,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4335","3D9.1C2D4B2CCA","Bonneville Adult Fishways (combined)",2011-07-10 03:20:33,2011-07-10 05:10:23,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4336","3D9.1C2D4B3057","Bonneville Adult Fishways (combined)",2011-08-03 02:54:23,2011-08-03 03:59:43,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4337","3D9.1C2D4B312E","Bonneville Adult Fishways (combined)",2011-07-30 08:59:44,2011-07-30 10:18:56,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4338","3D9.1C2D4B314C","Bonneville Adult Fishways (combined)",2011-07-25 10:15:27,2011-07-25 11:42:21,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4339","3D9.1C2D4B3476","Bonneville Adult Fishways (combined)",2012-08-10 22:40:40,2012-08-11 03:04:53,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4340","3D9.1C2D4B3476","McNary Adult Fishways (combined)",2012-09-17 01:47:57,2012-09-17 03:07:36,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4341","3D9.1C2D4B3476","McNary Adult Fishways (combined)",2013-04-09 02:51:23,2013-04-09 06:34:00,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4342","3D9.1C2D4B3476","ICH - Ice Harbor Dam (Combined)",2013-04-10 23:14:22,2013-04-10 23:17:26,"Lower Snake","Lower Snake",46.249527,-118.879964
"4343","3D9.1C2D4B35EC","Bonneville Adult Fishways (combined)",2012-08-01 00:56:46,2012-08-01 02:08:15,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4344","3D9.1C2D4B35EC","JDJ - John Day Dam Juvenile",2012-08-26 16:39:41,2012-08-26 16:44:43,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"4345","3D9.1C2D4B3817","Bonneville Adult Fishways (combined)",2011-07-28 00:46:31,2011-07-28 01:36:35,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4346","3D9.1C2D4B3817","Bonneville Adult Fishways (combined)",2011-07-29 03:39:54,2011-07-29 04:28:18,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4347","3D9.1C2D4B3E68","Bonneville Adult Fishways (combined)",2011-07-22 05:59:39,2011-07-22 06:09:13,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4348","3D9.1C2D4B3E68","Bonneville Adult Fishways (combined)",2011-07-23 01:04:55,2011-07-23 01:12:35,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4349","3D9.1C2D4B3FA2","Bonneville Adult Fishways (combined)",2011-08-20 09:34:12,2011-08-20 10:34:25,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4350","3D9.1C2D4B46A5","Bonneville Adult Fishways (combined)",2012-08-07 02:21:31,2012-08-07 04:15:33,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4351","3D9.1C2D4B46A5","McNary Adult Fishways (combined)",2012-08-17 04:41:09,2012-08-17 06:07:08,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4352","3D9.1C2D4B5262","Bonneville Adult Fishways (combined)",2011-07-20 09:54:25,2011-07-20 21:37:27,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4353","3D9.1C2D4B5B59","Bonneville Adult Fishways (combined)",2012-07-24 03:52:11,2012-07-24 04:11:36,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4354","3D9.1C2D4B5B59","Bonneville Adult Fishways (combined)",2012-07-24 21:28:56,2012-07-24 22:48:25,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4355","3D9.1C2D4B5B59","McNary Adult Fishways (combined)",2012-08-31 01:06:50,2012-08-31 03:21:11,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4356","3D9.1C2D4B60A9","Bonneville Adult Fishways (combined)",2011-08-06 01:59:03,2011-08-06 05:10:43,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4357","3D9.1C2D4B624C","Bonneville Adult Fishways (combined)",2010-05-18 07:35:06,2010-05-18 07:40:42,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4358","3D9.1C2D4B636E","Bonneville Adult Fishways (combined)",2012-06-26 14:06:39,2012-06-26 14:18:10,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4359","3D9.1C2D4B636E","Bonneville Adult Fishways (combined)",2012-06-26 21:22:54,2012-06-26 21:22:56,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4360","3D9.1C2D4B655C","Bonneville Adult Fishways (combined)",2012-09-01 05:35:22,2012-09-01 06:37:00,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4361","3D9.1C2D4B655C","McNary Adult Fishways (combined)",2012-09-10 08:25:25,2012-09-10 09:36:49,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4362","3D9.1C2D4B655C","JD1 - John Day River, McDonald Ferry",2013-02-04 01:06:26,2013-02-04 01:06:28,"John Day","Lower John Day",45.59574,-120.410928
"4363","3D9.1C2D4B679C","Bonneville Adult Fishways (combined)",2012-07-24 15:49:33,2012-07-24 23:04:16,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4364","3D9.1C2D4B679C","SJ2 - SF John Day (Murderer's)",2013-03-15 09:31:02,2013-03-15 09:35:22,"John Day","Upper John Day",44.314517,-119.539748
"4365","3D9.1C2D4B679C","SJ2 - SF John Day (Murderer's)",2013-04-30 18:29:49,2013-04-30 18:30:09,"John Day","Upper John Day",44.314517,-119.539748
"4366","3D9.1C2D4B6B7F","Bonneville Adult Fishways (combined)",2011-08-09 00:57:51,2011-08-09 02:11:08,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4367","3D9.1C2D4B6B7F","McNary Adult Fishways (combined)",2011-08-19 07:47:15,2011-08-19 08:46:10,"Middle Columbia","Middle Columbia-Lake Wallula",45.939935,-119.299824
"4368","3D9.1C2D4B6B7F","McNary Adult Fishways (combined)",2011-12-31 19:27:56,2011-12-31 20:19:13,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4369","3D9.1C2D4B6CF1","Bonneville Adult Fishways (combined)",2012-07-10 04:07:08,2012-07-10 05:40:18,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4370","3D9.1C2D4B6CF1","McNary Adult Fishways (combined)",2012-08-09 00:38:04,2012-08-09 03:01:05,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4371","3D9.1C2D4B6CF1","SJ2 - SF John Day (Murderer's)",2013-03-20 11:18:09,2013-03-20 16:57:31,"John Day","Upper John Day",44.314517,-119.539748
"4372","3D9.1C2D4B6CF1","SJ2 - SF John Day (Murderer's)",2013-03-21 10:08:02,2013-03-21 10:43:49,"John Day","Upper John Day",44.314517,-119.539748
"4373","3D9.1C2D4B6CF1","SJ2 - SF John Day (Murderer's)",2013-03-25 15:29:20,2013-03-25 15:29:58,"John Day","Upper John Day",44.314517,-119.539748
"4374","3D9.1C2D4B6CF1","SJ2 - SF John Day (Murderer's)",2013-03-26 08:36:58,2013-03-26 08:44:09,"John Day","Upper John Day",44.314517,-119.539748
"4375","3D9.1C2D4B86C2","Bonneville Adult Fishways (combined)",2011-07-25 03:43:41,2011-07-25 05:12:48,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4376","3D9.1C2D4B86C2","McNary Adult Fishways (combined)",2011-09-30 02:53:38,2011-09-30 03:46:10,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4377","3D9.1C2D4B86C2","MCJ - McNary Dam Juvenile",2011-11-03 20:03:11,2011-11-03 20:03:21,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"4378","3D9.1C2D4B8D37","Bonneville Adult Fishways (combined)",2012-08-29 06:43:48,2012-08-29 07:50:17,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4379","3D9.1C2D4B8D37","McNary Adult Fishways (combined)",2012-09-03 22:45:00,2012-09-04 00:18:07,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4380","3D9.1C2D4B8D37","PRA - Priest Rapids Adult",2012-09-13 05:53:06,2012-09-13 05:54:02,"Upper Columbia","Upper Columbia-Priest Rapids",46.644339,-119.910442
"4381","3D9.1C2D4B92B2","Bonneville Adult Fishways (combined)",2011-08-03 06:31:56,2011-08-03 07:15:49,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4382","3D9.1C2D4B96CF","Bonneville Adult Fishways (combined)",2011-07-18 10:37:25,2011-07-18 11:27:55,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4383","3D9.1C2D4B9A44","Bonneville Adult Fishways (combined)",2011-07-30 03:05:08,2011-07-30 05:21:40,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4384","3D9.1C2D4BA23C","Bonneville Adult Fishways (combined)",2012-08-01 02:34:55,2012-08-01 04:00:08,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4385","3D9.1C2D4BA23C","McNary Adult Fishways (combined)",2012-08-10 06:49:34,2012-08-10 07:59:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4386","3D9.1C2D4BA26A","Bonneville Adult Fishways (combined)",2011-08-02 03:51:35,2011-08-02 07:33:44,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4387","3D9.1C2D4BA4F6","Bonneville Adult Fishways (combined)",2011-07-24 07:52:11,2011-07-24 10:08:20,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4388","3D9.1C2D4BA6AE","Bonneville Adult Fishways (combined)",2011-08-15 03:41:01,2011-08-15 05:17:24,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4389","3D9.1C2D4BA953","Bonneville Adult Fishways (combined)",2011-07-28 12:03:44,2011-07-28 13:44:38,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4390","3D9.1C2D4BA953","Bonneville Adult Fishways (combined)",2011-07-28 21:44:46,2011-07-28 21:49:33,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4391","3D9.1C2D4BA953","McNary Adult Fishways (combined)",2011-08-09 10:38:01,2011-08-09 10:53:20,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4392","3D9.1C2D4BA953","McNary Adult Fishways (combined)",2011-08-09 23:03:57,2011-08-09 23:04:06,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4393","3D9.1C2D4BA953","McNary Adult Fishways (combined)",2011-09-02 08:10:50,2011-09-02 09:42:14,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4394","3D9.1C2D4BAD28","Bonneville Adult Fishways (combined)",2012-08-01 03:45:55,2012-08-01 04:46:59,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4395","3D9.1C2D4BAD28","McNary Adult Fishways (combined)",2012-08-11 03:03:52,2012-08-11 04:24:10,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4396","3D9.1C2D4BAD28","MCJ - McNary Dam Juvenile",2012-08-15 14:13:49,2012-08-15 14:13:59,"Middle Columbia","Middle Columbia-Lake Wallula",45.932293,-119.2999
"4397","3D9.1C2D4BAD28","McNary Adult Fishways (combined)",2012-09-11 08:59:08,2012-09-11 10:16:27,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4398","3D9.1C2D4BB112","Bonneville Adult Fishways (combined)",2011-07-24 03:49:33,2011-07-24 09:52:26,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4399","3D9.1C2D4BB112","JDJ - John Day Dam Juvenile",2011-08-22 06:46:57,2011-08-22 06:48:54,"Middle Columbia","Middle Columbia-Hood",45.710014,-120.692581
"4400","3D9.1C2D4BB137","Bonneville Adult Fishways (combined)",2011-08-07 08:26:28,2011-08-07 11:28:07,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4401","3D9.1C2D4BB137","McNary Adult Fishways (combined)",2011-10-11 04:13:24,2011-10-11 05:33:54,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4402","3D9.1C2D4BB137","ICH - Ice Harbor Dam (Combined)",2011-10-26 06:27:33,2011-10-26 06:30:15,"Lower Snake","Lower Snake",46.249527,-118.879964
"4403","3D9.1C2D4BB137","Lower Granite Dam Adult Fishways (combined)",2011-10-31 00:46:56,2011-10-31 05:14:11,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"4404","3D9.1C2D4BB137","LMJ - Lower Monumental Dam Juvenile",2012-03-22 09:18:13,2012-03-22 09:18:19,"Lower Snake","Lower Snake",46.562954,-118.543164
"4405","3D9.1C2D4BB615","Bonneville Adult Fishways (combined)",2011-07-25 08:35:57,2011-07-25 08:52:04,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4406","3D9.1C2D4BB615","Bonneville Adult Fishways (combined)",2011-07-25 23:21:39,2011-07-25 23:40:32,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4407","3D9.1C2D56C827","Bonneville Adult Fishways (combined)",2014-07-30 06:28:43,2014-07-30 08:43:12,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4408","3D9.1C2D56C827","The Dalles Adult Fishways (combined)",2014-08-01 23:52:04,2014-08-01 23:52:09,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"4409","3D9.1C2D56C827","DRM - Deschutes River mouth",2014-08-04 13:51:28,2014-08-04 13:51:28,"Deschutes","Lower Deschutes",45.631808,-120.912483
"4410","3D9.1C2D56C827","McNary Adult Fishways (combined)",2014-12-29 06:08:59,2014-12-29 06:29:09,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4411","3D9.1C2D56D7CB","Bonneville Adult Fishways (combined)",2011-07-18 10:36:47,2011-07-18 11:32:33,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4412","3D9.1C2D56DA96","Bonneville Adult Fishways (combined)",2011-07-31 09:12:04,2011-07-31 10:14:18,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4413","3D9.1C2D5718AB","Bonneville Adult Fishways (combined)",2013-08-03 02:10:13,2013-08-03 03:41:32,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4414","3D9.1C2D577815","Bonneville Adult Fishways (combined)",2012-07-16 23:32:51,2012-07-17 03:50:52,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4415","3D9.1C2D57AE4D","Bonneville Adult Fishways (combined)",2011-07-13 03:53:11,2011-07-13 06:47:21,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4416","3D9.1C2D57D4C7","Bonneville Adult Fishways (combined)",2013-09-03 20:49:55,2013-09-03 22:24:18,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4417","3D9.1C2D57DF44","Bonneville Adult Fishways (combined)",2011-07-23 05:19:47,2011-07-23 06:33:37,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4418","3D9.1C2D5806EA","Bonneville Adult Fishways (combined)",2013-07-29 13:14:33,2013-07-29 13:26:25,"Lower Columbia","Lower Columbia-Sandy",45.646047,-121.941241
"4419","3D9.1C2D5806EA","Bonneville Adult Fishways (combined)",2013-07-29 22:44:44,2013-07-29 22:52:55,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
"4420","3D9.1C2D580BA8","Bonneville Adult Fishways (combined)",2011-08-08 02:40:49,2011-08-08 03:30:04,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4421","3D9.1C2D580BA8","McNary Adult Fishways (combined)",2011-10-08 05:19:45,2011-10-08 06:21:11,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4422","3D9.1C2D580BA8","ICH - Ice Harbor Dam (Combined)",2011-10-10 10:18:58,2011-10-10 10:20:33,"Lower Snake","Lower Snake",46.249527,-118.879964
"4423","3D9.1C2D580BA8","Lower Granite Dam Adult Fishways (combined)",2011-10-17 00:05:54,2011-10-17 00:58:00,"Lower Snake","Lower Snake-Tucannon",46.65776,-117.433225
"4424","3D9.1C2D583161","Bonneville Adult Fishways (combined)",2011-08-09 03:15:24,2011-08-09 04:06:57,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4425","3D9.1C2D58E7E4","Bonneville Adult Fishways (combined)",2013-07-16 00:06:48,2013-07-16 00:54:16,"Lower Columbia","Lower Columbia-Sandy",45.641509,-121.943902
"4426","3D9.1C2D58E7E4","The Dalles Adult Fishways (combined)",2013-07-18 00:14:58,2013-07-18 00:15:02,"Middle Columbia","Middle Columbia-Hood",45.619099,-121.119685
"4427","3D9.1C2D58E7E4","McNary Adult Fishways (combined)",2013-07-22 04:57:19,2013-07-22 06:40:32,"Middle Columbia","Middle Columbia-Lake Wallula",45.928565,-119.296606
"4428","3D9.1C2D58E7E4","PRV - Walla Walla R at Pierce RV Prk",2013-10-21 13:57:47,2013-10-21 13:57:47,"Middle Columbia","Walla Walla",46.068014,-118.825796
"4429","3D9.1C2D58E7E4","ORB - Oasis Road Bridge",2013-10-24 11:15:31,2013-10-24 11:15:31,"Middle Columbia","Walla Walla",46.072797,-118.816734
"4430","3D9.1C2D58E7E4","ORB - Oasis Road Bridge",2013-10-24 17:39:33,2013-10-24 17:39:33,"Middle Columbia","Walla Walla",46.072797,-118.816734
"4431","3D9.1C2D58E7E4","PRV - Walla Walla R at Pierce RV Prk",2013-10-30 18:05:26,2013-10-30 18:05:26,"Middle Columbia","Walla Walla",46.068014,-118.825796
"4432","3D9.1C2D58E7E4","PRV - Walla Walla R at Pierce RV Prk",2013-11-02 14:13:34,2013-11-02 14:17:39,"Middle Columbia","Walla Walla",46.068014,-118.825796
"4433","3D9.1C2D58E7E4","ORB - Oasis Road Bridge",2013-11-02 17:10:13,2013-11-02 19:29:12,"Middle Columbia","Walla Walla",46.072797,-118.816734
"4434","3D9.1C2D58E7E4","ORB - Oasis Road Bridge",2013-11-08 13:28:31,2013-11-08 13:28:46,"Middle Columbia","Walla Walla",46.072797,-118.816734
"4435","3D9.1C2D58E7E4","PRV - Walla Walla R at Pierce RV Prk",2013-11-08 13:56:49,2013-11-08 13:56:49,"Middle Columbia","Walla Walla",46.068014,-118.825796
"4436","3D9.1C2D58E7E4","MJ1 - Middle Fork John Day Array",2014-03-27 02:05:04,2014-03-27 02:05:04,"John Day","Middle Fork John Day",44.741933,-118.851057
"4437","3D9.1C2D58E7E4","MJ1 - Middle Fork John Day Array",2014-04-28 22:37:45,2014-04-28 22:37:45,"John Day","Middle Fork John Day",44.741933,-118.851057
"4438","3D9.1C2D58F1DA","Bonneville Adult Fishways (combined)",2012-07-20 00:49:48,2012-07-20 02:56:00,"Lower Columbia","Lower Columbia-Sandy",45.649788,-121.936531
