"Tag Code","Mark File Name","Site Name","First Time Value","Last Time Value","First Antenna Group Name","Last Antenna Group Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Rear Type Code","Rear Type Name","Release Site Name","Count","First Obs Date Max"
"3D9.1C2C7F1308","WHW08129.SF1","BO1 - Bonneville Bradford Is. Ladder","7/7/2009 11:16:40 AM","7/7/2009 1:03:19 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/8/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/07/2009"
"3D9.1C2C7F14C9","WHW08122.MS1","BO2 - Bonneville Cascades Is. Ladder","7/12/2010 5:20:53 AM","7/12/2010 5:40:06 AM","WEIR 45","WEIR 52","5/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/12/2010"
"3D9.1C2C7F14C9","WHW08122.MS1","BO4 - Bonneville WA Ladder Slots","7/12/2010 7:58:54 AM","7/12/2010 8:04:46 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/12/2010"
"3D9.1C2C7F14D7","WHW08150.SF1","BO1 - Bonneville Bradford Is. Ladder","7/10/2010 4:00:22 AM","7/10/2010 6:13:40 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/10/2010"
"3D9.1C2C7F14E4","WHW08140.SF1","BO1 - Bonneville Bradford Is. Ladder","7/26/2009 12:58:29 PM","7/26/2009 2:07:24 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/19/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/26/2009"
"3D9.1C2C7F15BC","WHW08145.SF1","BO1 - Bonneville Bradford Is. Ladder","7/27/2010 1:21:43 PM","7/27/2010 2:19:47 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/24/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/27/2010"
"3D9.1C2C7F163B","WHW08150.SF1","BO1 - Bonneville Bradford Is. Ladder","7/28/2009 12:55:11 PM","7/28/2009 2:24:39 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/28/2009"
"3D9.1C2C7F169B","WHW08114.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/8/2010 1:26:16 PM","7/8/2010 2:09:04 PM","WEIR 34","WEIR 59","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/08/2010"
"3D9.1C2C7F169B","WHW08114.SF1","BO4 - Bonneville WA Ladder Slots","7/8/2010 2:44:40 PM","7/8/2010 2:55:54 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/08/2010"
"3D9.1C2C7F16C7","WHW08114.SF1","BO2 - Bonneville Cascades Is. Ladder","7/20/2009 11:31:20 AM","7/20/2009 11:49:20 AM","WEIR 45","WEIR 52","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/20/2009"
"3D9.1C2C7F16C7","WHW08114.SF1","BO4 - Bonneville WA Ladder Slots","7/20/2009 1:26:02 PM","7/20/2009 1:31:39 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/20/2009"
"3D9.1C2C7F172B","WHW08121.SF1","BO1 - Bonneville Bradford Is. Ladder","7/26/2009 5:32:23 PM","7/26/2009 7:33:41 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/30/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/26/2009"
"3D9.1C2C7F1775","WHW08144.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/12/2009 9:12:37 AM","7/12/2009 9:49:04 AM","WEIR 34","WEIR 59","5/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/12/2009"
"3D9.1C2C7F1775","WHW08144.SF1","BO4 - Bonneville WA Ladder Slots","7/12/2009 10:23:48 AM","7/12/2009 10:40:05 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/12/2009"
"3D9.1C2C7F38E0","WHW08099.SF1","BO1 - Bonneville Bradford Is. Ladder","6/30/2010 2:28:13 PM","6/30/2010 3:20:22 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/8/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","06/30/2010"
"3D9.1C2C7F3912","WHW08131.MS1","BO3 - Bonneville WA Shore Ladder/AFF","7/31/2010 6:37:56 AM","7/31/2010 7:33:39 AM","WEIR 34","WEIR 59","5/10/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/31/2010"
"3D9.1C2C7F3912","WHW08131.MS1","BO4 - Bonneville WA Ladder Slots","7/31/2010 8:21:39 AM","7/31/2010 8:31:59 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/10/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/31/2010"
"3D9.1C2C7F3D79","WHW08108.MF1","BO3 - Bonneville WA Shore Ladder/AFF","7/24/2009 12:46:25 PM","7/24/2009 1:29:39 PM","WEIR 34","WEIR 59","4/17/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/24/2009"
"3D9.1C2C7F3D79","WHW08108.MF1","BO4 - Bonneville WA Ladder Slots","7/24/2009 2:01:45 PM","7/24/2009 2:11:04 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/17/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARMF - Middle Fork John Day River","1","07/24/2009"
"3D9.1C2C7F4046","WHW08088.SF1","BO1 - Bonneville Bradford Is. Ladder","7/1/2010 7:32:26 AM","7/1/2010 8:41:14 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","3/28/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/01/2010"
"3D9.1C2C7F4046","WHW08088.SF1","BO2 - Bonneville Cascades Is. Ladder","7/1/2010 12:14:39 PM","7/1/2010 12:24:24 PM","WEIR 45","WEIR 52","3/28/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/01/2010"
"3D9.1C2C7F4046","WHW08088.SF1","BO4 - Bonneville WA Ladder Slots","7/1/2010 1:43:27 PM","7/1/2010 1:47:41 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","3/28/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/01/2010"
"3D9.1C2C7F5347","WHW08121.SF1","BO1 - Bonneville Bradford Is. Ladder","7/28/2009 7:51:02 AM","7/28/2009 9:12:20 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/30/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/28/2009"
"3D9.1C2C7F53B7","WHW08150.SF1","BO2 - Bonneville Cascades Is. Ladder","7/15/2010 3:46:46 PM","7/15/2010 3:59:00 PM","WEIR 45","WEIR 52","5/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/15/2010"
"3D9.1C2C7F53B7","WHW08150.SF1","BO4 - Bonneville WA Ladder Slots","7/16/2010 4:43:01 AM","7/16/2010 4:51:33 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/16/2010"
"3D9.1C2C7F53F5","WHW08120.MS1","BO1 - Bonneville Bradford Is. Ladder","8/13/2009 5:17:40 PM","8/13/2009 6:42:33 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/13/2009"
"3D9.1C2C7F5524","WHW08114.SF1","BO2 - Bonneville Cascades Is. Ladder","7/11/2010 2:57:01 PM","7/11/2010 3:11:01 PM","WEIR 45","WEIR 52","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/11/2010"
"3D9.1C2C7F5524","WHW08114.SF1","BO4 - Bonneville WA Ladder Slots","7/11/2010 5:08:33 PM","7/11/2010 5:13:53 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/11/2010"
"3D9.1C2C7F555A","WHW08133.MS1","BO4 - Bonneville WA Ladder Slots","8/30/2009 4:51:03 PM","8/30/2009 4:58:41 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/12/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/30/2009"
"3D9.1C2C7F556D","WHW08133.MS1","BO2 - Bonneville Cascades Is. Ladder","8/25/2010 9:40:52 AM","8/25/2010 9:49:45 AM","WEIR 45","WEIR 52","5/12/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/25/2010"
"3D9.1C2C7F556D","WHW08133.MS1","BO4 - Bonneville WA Ladder Slots","8/25/2010 10:57:30 AM","8/25/2010 11:04:29 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/12/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/25/2010"
"3D9.1C2C7F556F","WHW08123.MS1","BO1 - Bonneville Bradford Is. Ladder","7/31/2010 10:51:51 AM","7/31/2010 11:49:48 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/31/2010"
"3D9.1C2C7F55A4","WHW08128.SF1","BO1 - Bonneville Bradford Is. Ladder","6/27/2009 4:36:37 PM","6/27/2009 5:27:09 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","06/27/2009"
"3D9.1C2C7F55C2","WHW08183.AAA","BO3 - Bonneville WA Shore Ladder/AFF","7/12/2012 3:16:52 PM","7/12/2012 3:49:07 PM","WEIR 34","WEIR 58","7/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","CAMP2C - Camp Creek, Middle Fork John Day River","1","07/12/2012"
"3D9.1C2C7F55C2","WHW08183.AAA","BO4 - Bonneville WA Ladder Slots","7/12/2012 4:14:28 PM","7/12/2012 4:20:04 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","7/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","CAMP2C - Camp Creek, Middle Fork John Day River","1","07/12/2012"
"3D9.1C2C7F5660","WHW08130.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/30/2009 6:14:40 PM","7/30/2009 7:04:31 PM","WEIR 34","WEIR 59","5/9/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/30/2009"
"3D9.1C2C7F5660","WHW08130.SF1","BO4 - Bonneville WA Ladder Slots","7/31/2009 4:35:02 AM","7/31/2009 4:56:05 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/9/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/31/2009"
"3D9.1C2C7F57C8","WHW08114.MS1","BO3 - Bonneville WA Shore Ladder/AFF","9/4/2009 6:18:33 AM","9/4/2009 11:11:37 AM","WEIR 34","WEIR 58","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","09/04/2009"
"3D9.1C2C7F57C8","WHW08114.MS1","BO4 - Bonneville WA Ladder Slots","9/4/2009 12:00:47 PM","9/4/2009 12:12:42 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","09/04/2009"
"3D9.1C2C7F58CF","WHW08144.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/4/2009 4:47:30 PM","8/4/2009 5:39:58 PM","WEIR 34","WEIR 59","5/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/04/2009"
"3D9.1C2C7F58CF","WHW08144.SF1","BO4 - Bonneville WA Ladder Slots","8/5/2009 4:19:57 AM","8/5/2009 4:38:23 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/23/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/05/2009"
"3D9.1C2C7F58FF","WHW08128.SF1","BO1 - Bonneville Bradford Is. Ladder","8/4/2009 1:02:20 PM","8/4/2009 3:02:16 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/04/2009"
"3D9.1C2C7F5934","WHW08129.SF1","BO1 - Bonneville Bradford Is. Ladder","8/18/2009 1:17:18 PM","8/18/2009 2:20:18 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/8/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/18/2009"
"3D9.1C2C7F5953","WHW08128.SF1","BO1 - Bonneville Bradford Is. Ladder","8/12/2009 6:47:00 AM","8/12/2009 7:41:31 AM","B-BRANCH WEIR 44","VERTICAL SLOT DETECTORS","5/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/12/2009"
"3D9.1C2C7F5996","WHW08127.SF1","BO2 - Bonneville Cascades Is. Ladder","7/17/2010 10:19:50 AM","7/17/2010 10:31:10 AM","WEIR 45","WEIR 52","5/6/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/17/2010"
"3D9.1C2C7F5996","WHW08127.SF1","BO4 - Bonneville WA Ladder Slots","7/17/2010 12:00:42 PM","7/17/2010 12:04:25 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/6/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/17/2010"
"3D9.1C2C7F59C8","WHW08121.SF1","BO1 - Bonneville Bradford Is. Ladder","8/9/2009 12:44:20 PM","8/9/2009 1:50:25 PM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","4/30/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/09/2009"
"3D9.1C2C7F5A6B","WHW08128.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/22/2009 4:10:13 PM","7/22/2009 5:03:11 PM","WEIR 34","WEIR 58","5/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/22/2009"
"3D9.1C2C7F5A6B","WHW08128.SF1","BO4 - Bonneville WA Ladder Slots","7/22/2009 5:35:57 PM","7/22/2009 5:44:08 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/22/2009"
"3D9.1C2C7F5B0B","WHW08131.SF1","BO2 - Bonneville Cascades Is. Ladder","9/8/2010 2:56:10 PM","9/8/2010 3:08:19 PM","WEIR 45","WEIR 52","5/10/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","09/08/2010"
"3D9.1C2C7F5B0B","WHW08131.SF1","BO4 - Bonneville WA Ladder Slots","9/8/2010 3:52:25 PM","9/8/2010 4:04:14 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/10/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","09/08/2010"
"3D9.1C2C7F5B5B","WHW08116.SF1","BO2 - Bonneville Cascades Is. Ladder","7/6/2009 3:05:09 PM","7/6/2009 3:24:50 PM","WEIR 45","WEIR 52","4/25/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/06/2009"
"3D9.1C2C7F5B5B","WHW08116.SF1","BO4 - Bonneville WA Ladder Slots","7/7/2009 4:51:22 AM","7/7/2009 5:01:46 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/25/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/07/2009"
"3D9.1C2C7F5D0E","WHW08120.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/12/2010 7:39:39 AM","7/12/2010 8:11:24 AM","WEIR 34","WEIR 59","4/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/12/2010"
"3D9.1C2C7F5D0E","WHW08120.SF1","BO4 - Bonneville WA Ladder Slots","7/12/2010 10:20:44 AM","7/12/2010 10:29:36 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/29/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/12/2010"
"3D9.1C2C7F5D64","WHW08146.SF1","BO2 - Bonneville Cascades Is. Ladder","7/4/2010 12:08:07 PM","7/4/2010 12:19:25 PM","WEIR 45","WEIR 52","5/25/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/04/2010"
"3D9.1C2C7F5D64","WHW08146.SF1","BO4 - Bonneville WA Ladder Slots","7/4/2010 2:51:25 PM","7/4/2010 2:58:31 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/25/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/04/2010"
"3D9.1C2C7F5D80","WHW08130.SF1","BO2 - Bonneville Cascades Is. Ladder","8/12/2009 1:19:59 PM","8/12/2009 1:37:43 PM","WEIR 45","WEIR 52","5/9/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/12/2009"
"3D9.1C2C7F5D80","WHW08130.SF1","BO4 - Bonneville WA Ladder Slots","8/12/2009 3:22:11 PM","8/12/2009 3:33:40 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/9/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/12/2009"
"3D9.1C2C7F5E01","WHW08121.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/20/2009 6:19:07 PM","8/20/2009 7:20:56 PM","WEIR 34","WEIR 58","4/30/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/20/2009"
"3D9.1C2C7F5E01","WHW08121.SF1","BO4 - Bonneville WA Ladder Slots","8/21/2009 3:17:55 AM","8/21/2009 3:46:09 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","4/30/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/21/2009"
"3D9.1C2C7F5E82","WHW08136.MS1","BO1 - Bonneville Bradford Is. Ladder","8/10/2009 5:23:33 AM","8/10/2009 6:28:30 AM","A-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/15/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/10/2009"
"3D9.1C2C7F6057","WHW08122.SF1","BO1 - Bonneville Bradford Is. Ladder","7/28/2009 1:18:09 PM","7/28/2009 2:37:12 PM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/1/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/28/2009"
"3D9.1C2C7F607D","WHW08127.MS1","BO1 - Bonneville Bradford Is. Ladder","7/5/2009 6:42:27 AM","7/5/2009 8:20:16 AM","B-BRANCH WEIR 43","VERTICAL SLOT DETECTORS","5/6/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","07/05/2009"
"3D9.1C2C7F6084","WHW08123.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/2/2009 7:25:24 AM","8/2/2009 8:11:40 AM","WEIR 34","WEIR 54","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/02/2009"
"3D9.1C2C7F6084","WHW08123.SF1","BO4 - Bonneville WA Ladder Slots","8/2/2009 9:33:39 AM","8/2/2009 9:48:30 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/2/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/02/2009"
"3D9.1C2C7F6134","WHW08139.SF1","BO3 - Bonneville WA Shore Ladder/AFF","8/11/2009 7:33:30 AM","8/11/2009 8:10:27 AM","WEIR 34","WEIR 59","5/18/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/11/2009"
"3D9.1C2C7F6134","WHW08139.SF1","BO4 - Bonneville WA Ladder Slots","8/11/2009 9:22:37 AM","8/11/2009 9:30:18 AM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/18/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","08/11/2009"
"3D9.1C2C7F6138","WHW08133.MS1","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2009 11:14:26 AM","8/27/2009 11:45:08 AM","WEIR 34","WEIR 59","5/12/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/27/2009"
"3D9.1C2C7F6138","WHW08133.MS1","BO4 - Bonneville WA Ladder Slots","8/27/2009 12:43:01 PM","8/27/2009 12:49:45 PM","VERTICAL SLOT DETECTORS","VERTICAL SLOT DETECTORS","5/12/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDAR2 - John Day River - North Fork John Day River to headwaters (km 298-454)","1","08/27/2009"
"3D9.1C2C7F6186","WHW08128.SF1","BO3 - Bonneville WA Shore Ladder/AFF","7/30/2009 6:50:44 AM","7/30/2009 7:32:59 AM","WEIR 34","WEIR 58","5/7/2008","3","Steelhead","2","Summer","W","Wild Fish or Natural Production","JDARSF - South Fork John Day River","1","07/30/2009"
