"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Site Basin Name","Event Site Info Name","Event Site Info Code","Event Site Code Value","Event Site Subbasin Code","Event Site Subbasin Name","Event Site RKM Value","Event Site RKM Total","CTH Count"
"3D9.1C2CDF5F59","Observation","BCC - BON PH2 Corner Collector","7/23/2011","","","Lower Columbia","BON PH2 Corner Collector","BCC","BCC","17080001","Lower Columbia-Sandy","234","234","1"
"3D9.1C2CDF5F59","Observation","BO1 - Bonneville Bradford Is. Ladder","7/23/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","20"
"3D9.1C2CDF5F59","Observation","BO2 - Bonneville Cascades Is. Ladder","7/24/2011","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","11"
"3D9.1C2CDF5F59","Observation","BO4 - Bonneville WA Ladder Slots","7/25/2011","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","8"
"3D9.1C2CDF5F59","Observation","JDJ - John Day Dam Juvenile","5/2/2010","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2CDF5F59","Observation","MC2 - McNary Washington Shore Ladder","8/8/2011","","","Middle Columbia","McNary Washington Shore Ladder","MC2","MC2","17070101","Middle Columbia-Lake Wallula","470","470","18"
"3D9.1C2CDF5F59","Recapture","BRIDGC - Bridge Creek, John Day River Basin","9/25/2009","BRIDGC - Bridge Creek, John Day River Basin","9/25/2009","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF8120","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/22/2008","BRIDGC - Bridge Creek, John Day River Basin","9/22/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF8120","Observation","BO1 - Bonneville Bradford Is. Ladder","9/19/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","16"
"3D9.1C2CDF8120","Observation","GRA - Lower Granite Dam Adult","10/8/2011","","","Lower Snake","Lower Granite Dam Adult","GRA","GRA","17060107","Lower Snake-Tucannon","522.173","695","8"
"3D9.1C2CDF8120","Observation","ICH - Ice Harbor Dam (Combined)","10/2/2011","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2CDF8120","Observation","JDJ - John Day Dam Juvenile","4/15/2009","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2CDF8120","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2011","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","14"
"3D9.1C2CDF8120","Recapture","BRIDGC - Bridge Creek, John Day River Basin","4/10/2012","BRIDGC - Bridge Creek, John Day River Basin","4/10/2012","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF8519","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/16/2008","BRIDGC - Bridge Creek, John Day River Basin","9/16/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF8519","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/24/2011","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","23"
"3D9.1C2CDF8519","Observation","BO4 - Bonneville WA Ladder Slots","8/24/2011","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","7"
"3D9.1C2CDF8519","Recapture","BRIDGC - Bridge Creek, John Day River Basin","9/17/2008","BRIDGC - Bridge Creek, John Day River Basin","9/17/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF971D","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/29/2008","BRIDGC - Bridge Creek, John Day River Basin","9/29/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF971D","Observation","BO2 - Bonneville Cascades Is. Ladder","7/10/2010","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","12"
"3D9.1C2CDF971D","Observation","BO4 - Bonneville WA Ladder Slots","7/11/2010","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","8"
"3D9.1C2CDF971D","Observation","GOJ - Little Goose Dam Juvenile","3/25/2011","","","Lower Snake","Little Goose Dam Juvenile","GOJ","GOJ","17060107","Lower Snake-Tucannon","522.113","635","4"
"3D9.1C2CDF971D","Observation","ICH - Ice Harbor Dam (Combined)","11/2/2010","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2CDF971D","Observation","LMJ - Lower Monumental Dam Juvenile","3/27/2011","","","Lower Snake","Lower Monumental Dam Juvenile","LMJ","LMJ","17060110","Lower Snake","522.067","589","4"
"3D9.1C2CDF971D","Observation","MC1 - McNary Oregon Shore Ladder","10/31/2010","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","12"
"3D9.1C2CDF9A30","Mark","BRIDGC - Bridge Creek, John Day River Basin","9/23/2008","BRIDGC - Bridge Creek, John Day River Basin","9/23/2008","John Day","Bridge Creek, John Day River Basin","BRIDGC","BRIDGC","17070204","Lower John Day","351.218","569","1"
"3D9.1C2CDF9A30","Observation","BO1 - Bonneville Bradford Is. Ladder","8/5/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","14"
"3D9.1C2CDF9A30","Observation","BO1 - Bonneville Bradford Is. Ladder","8/6/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","7"
"3D9.1C2CE76C5D","Mark","JDARMF - Middle Fork John Day River","4/16/2009","JDARMF - Middle Fork John Day River","4/16/2009","John Day","Middle Fork John Day River","JDARMF","JDARMF","17070203","Middle Fork John Day","351.298.052","701","1"
"3D9.1C2CE76C5D","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/29/2011","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","22"
"3D9.1C2CE76C5D","Observation","BO4 - Bonneville WA Ladder Slots","7/29/2011","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","7"
"3D9.1C2CE76C5D","Observation","JDJ - John Day Dam Juvenile","5/31/2009","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2CE77AEB","Mark","JDARSF - South Fork John Day River","5/5/2009","JDARSF - South Fork John Day River","5/5/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CE77AEB","Observation","BO1 - Bonneville Bradford Is. Ladder","7/17/2010","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2CE77AEB","Observation","GOJ - Little Goose Dam Juvenile","11/8/2010","","","Lower Snake","Little Goose Dam Juvenile","GOJ","GOJ","17060107","Lower Snake-Tucannon","522.113","635","4"
"3D9.1C2CE77AEB","Observation","ICH - Ice Harbor Dam (Combined)","10/27/2010","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2CE77AEB","Observation","JDJ - John Day Dam Juvenile","5/4/2011","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","6"
"3D9.1C2CE77AEB","Observation","MC1 - McNary Oregon Shore Ladder","10/16/2010","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","13"
"3D9.1C2CED72D1","Mark","JSFMC - Murderers Creek, South Fork John Day River","6/22/2010","JSFMC - Murderers Creek, South Fork John Day River","6/22/2010","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2CED72D1","Observation","BO1 - Bonneville Bradford Is. Ladder","8/6/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","19"
"3D9.1C2CED72D1","Observation","DRM - Deschutes River mouth","9/23/2013","","","Deschutes","Deschutes River mouth","DRM","DRM","17070306","Lower Deschutes","328.001","329","2"
"3D9.1C2CED72D1","Observation","JD1 - John Day River, McDonald Ferry","5/3/2011","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","1"
"3D9.1C2CED72D1","Observation","JD1 - John Day River, McDonald Ferry","10/16/2013","","","John Day","John Day River, McDonald Ferry","JD1","JD1","17070204","Lower John Day","351.032","383","1"
"3D9.1C2CED72D1","Observation","MC1 - McNary Oregon Shore Ladder","9/28/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","11"
"3D9.1C2CED72D1","Observation","SJ2 - SF John Day (Murderer's)","3/6/2014","","","John Day","SF John Day (Murderer's)","SJ2","SJ2","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2CED72D1","Observation","TD1 - The Dalles East Fish Ladder","9/22/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","4"
"3D9.1C2CED851F","Mark","JSFMC - Murderers Creek, South Fork John Day River","9/15/2010","JSFMC - Murderers Creek, South Fork John Day River","9/15/2010","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2CED851F","Observation","BO1 - Bonneville Bradford Is. Ladder","8/3/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","18"
"3D9.1C2CED851F","Observation","DRM - Deschutes River mouth","8/7/2013","","","Deschutes","Deschutes River mouth","DRM","DRM","17070306","Lower Deschutes","328.001","329","160"
"3D9.1C2CED851F","Observation","MC1 - McNary Oregon Shore Ladder","10/3/2013","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","11"
"3D9.1C2CED851F","Observation","SJ1 - SF John Day (Mid)","4/20/2014","","","John Day","SF John Day (Mid)","SJ1","SJ1","17070201","Upper John Day","351.341.010","702","1"
"3D9.1C2CED851F","Observation","SJ2 - SF John Day (Murderer's)","3/24/2014","","","John Day","SF John Day (Murderer's)","SJ2","SJ2","17070201","Upper John Day","351.341.027","719","2"
"3D9.1C2CED851F","Observation","SJ2 - SF John Day (Murderer's)","3/25/2014","","","John Day","SF John Day (Murderer's)","SJ2","SJ2","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2CED851F","Observation","SJ2 - SF John Day (Murderer's)","3/27/2014","","","John Day","SF John Day (Murderer's)","SJ2","SJ2","17070201","Upper John Day","351.341.027","719","2"
"3D9.1C2CED851F","Observation","SJ2 - SF John Day (Murderer's)","4/3/2014","","","John Day","SF John Day (Murderer's)","SJ2","SJ2","17070201","Upper John Day","351.341.027","719","2"
"3D9.1C2CED851F","Observation","SJ2 - SF John Day (Murderer's)","4/16/2014","","","John Day","SF John Day (Murderer's)","SJ2","SJ2","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2CED851F","Observation","TD1 - The Dalles East Fish Ladder","8/6/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","3"
"3D9.1C2CEEF002","Mark","JSFMC - Murderers Creek, South Fork John Day River","6/22/2010","JSFMC - Murderers Creek, South Fork John Day River","6/22/2010","John Day","Murderers Creek, South Fork John Day River","JSFMC","JSFMC","17070201","Upper John Day","351.341.027","719","1"
"3D9.1C2CEEF002","Observation","BO1 - Bonneville Bradford Is. Ladder","7/29/2013","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","19"
"3D9.1C2CEEF002","Observation","TD1 - The Dalles East Fish Ladder","7/31/2013","","","Middle Columbia","The Dalles East Fish Ladder","TD1","TD1","17070105","Middle Columbia-Hood","308","308","6"
"3D9.1C2CEF4EAA","Mark","JDARSF - South Fork John Day River","3/5/2009","JDARSF - South Fork John Day River","3/5/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CEF4EAA","Observation","B2J - Bonneville PH2 Juvenile","5/3/2009","","","Lower Columbia","Bonneville PH2 Juvenile","B2J","B2J","17080001","Lower Columbia-Sandy","234","234","10"
"3D9.1C2CEF4EAA","Observation","BO1 - Bonneville Bradford Is. Ladder","7/22/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2CEF4EAA","Observation","ICH - Ice Harbor Dam (Combined)","8/7/2011","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","118"
"3D9.1C2CEF4EAA","Observation","JDJ - John Day Dam Juvenile","5/1/2009","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2CEF4EAA","Observation","MC1 - McNary Oregon Shore Ladder","7/29/2011","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","23"
"3D9.1C2CEF4EAA","Observation","MC1 - McNary Oregon Shore Ladder","8/4/2011","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","12"
"3D9.1C2CEF918D","Mark","JDARSF - South Fork John Day River","3/17/2009","JDARSF - South Fork John Day River","3/17/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CEF918D","Observation","BO2 - Bonneville Cascades Is. Ladder","10/10/2011","","","Lower Columbia","Bonneville Cascades Is. Ladder","BO2","BO2","17080001","Lower Columbia-Sandy","234","234","18"
"3D9.1C2CEF918D","Observation","BO4 - Bonneville WA Ladder Slots","10/10/2011","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","5"
"3D9.1C2CEF92B4","Mark","JDARSF - South Fork John Day River","3/3/2009","JDARSF - South Fork John Day River","3/3/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CEF92B4","Observation","BO1 - Bonneville Bradford Is. Ladder","7/13/2010","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","17"
"3D9.1C2CEF9B58","Mark","JDARSF - South Fork John Day River","3/5/2009","JDARSF - South Fork John Day River","3/5/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CEF9B58","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/26/2011","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","24"
"3D9.1C2CEF9B58","Observation","BO4 - Bonneville WA Ladder Slots","7/26/2011","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","8"
"3D9.1C2CEF9B58","Observation","GRA - Lower Granite Dam Adult","9/26/2011","","","Lower Snake","Lower Granite Dam Adult","GRA","GRA","17060107","Lower Snake-Tucannon","522.173","695","8"
"3D9.1C2CEF9B58","Observation","ICH - Ice Harbor Dam (Combined)","9/16/2011","","","Lower Snake","Ice Harbor Dam (Combined)","ICH","ICH","17060110","Lower Snake","522.016","538","6"
"3D9.1C2CEF9B58","Observation","MC1 - McNary Oregon Shore Ladder","8/5/2011","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","24"
"3D9.1C2CEF9B58","Observation","MC1 - McNary Oregon Shore Ladder","8/25/2011","","","Middle Columbia","McNary Oregon Shore Ladder","MC1","MC1","17070101","Middle Columbia-Lake Wallula","470","470","25"
"3D9.1C2CF01FFF","Mark","JDARSF - South Fork John Day River","3/17/2009","JDARSF - South Fork John Day River","3/17/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CF01FFF","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/16/2010","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","21"
"3D9.1C2CF01FFF","Observation","BO4 - Bonneville WA Ladder Slots","7/17/2010","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","6"
"3D9.1C2CF01FFF","Observation","JDJ - John Day Dam Juvenile","5/23/2009","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
"3D9.1C2CF01FFF","Recapture","JDARSF - South Fork John Day River","3/18/2009","JDARSF - South Fork John Day River","3/18/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CF02635","Mark","JDARSF - South Fork John Day River","4/16/2009","JDARSF - South Fork John Day River","4/16/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CF02635","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/30/2011","","","Lower Columbia","Bonneville WA Shore Ladder/AFF","BO3","BO3","17080001","Lower Columbia-Sandy","234","234","23"
"3D9.1C2CF02635","Observation","BO4 - Bonneville WA Ladder Slots","7/31/2011","","","Lower Columbia","Bonneville WA Ladder Slots","BO4","BO4","17080001","Lower Columbia-Sandy","234","234","9"
"3D9.1C2CF02ED6","Mark","JDARSF - South Fork John Day River","3/5/2009","JDARSF - South Fork John Day River","3/5/2009","John Day","South Fork John Day River","JDARSF","JDARSF","17070201","Upper John Day","351.341","692","1"
"3D9.1C2CF02ED6","Observation","BO1 - Bonneville Bradford Is. Ladder","8/3/2011","","","Lower Columbia","Bonneville Bradford Is. Ladder","BO1","BO1","17080001","Lower Columbia-Sandy","234","234","19"
"3D9.1C2CF02ED6","Observation","JDJ - John Day Dam Juvenile","6/8/2009","","","Middle Columbia","John Day Dam Juvenile","JDJ","JDJ","17070105","Middle Columbia-Hood","347","347","12"
