"day","year","temp","date"
190,2014,16.019,"2014-07-09"
191,2014,15.958,"2014-07-10"
192,2014,16.229,"2014-07-11"
193,2014,16.24,"2014-07-12"
194,2014,16.28,"2014-07-13"
195,2014,16.495,"2014-07-14"
196,2014,16.488,"2014-07-15"
197,2014,16.465,"2014-07-16"
198,2014,16.784,"2014-07-17"
199,2014,16.85,"2014-07-18"
200,2014,16.906,"2014-07-19"
201,2014,16.844,"2014-07-20"
202,2014,16.871,"2014-07-21"
203,2014,16.921,"2014-07-22"
204,2014,16.772,"2014-07-23"
205,2014,16.918,"2014-07-24"
206,2014,17.257,"2014-07-25"
207,2014,17.791,"2014-07-26"
208,2014,17.94,"2014-07-27"
209,2014,18,"2014-07-28"
210,2014,18.335,"2014-07-29"
211,2014,18.447,"2014-07-30"
212,2014,18.582,"2014-07-31"
213,2014,18.673,"2014-08-01"
214,2014,18.705,"2014-08-02"
215,2014,18.771,"2014-08-03"
216,2014,18.873,"2014-08-04"
217,2014,18.893,"2014-08-05"
218,2014,18.817,"2014-08-06"
219,2014,18.695,"2014-08-07"
220,2014,18.921,"2014-08-08"
221,2014,19.12,"2014-08-09"
222,2014,19.258,"2014-08-10"
223,2014,19.246,"2014-08-11"
224,2014,19.2,"2014-08-12"
225,2014,19.138,"2014-08-13"
226,2014,19.031,"2014-08-14"
227,2014,18.947,"2014-08-15"
228,2014,19.152,"2014-08-16"
229,2014,19.607,"2014-08-17"
230,2014,19.494,"2014-08-18"
231,2014,19.438,"2014-08-19"
232,2014,19.393,"2014-08-20"
233,2014,19.406,"2014-08-21"
234,2014,19.447,"2014-08-22"
235,2014,19.355,"2014-08-23"
236,2014,19.355,"2014-08-24"
237,2014,19.306,"2014-08-25"
238,2014,19.318,"2014-08-26"
239,2014,19.315,"2014-08-27"
240,2014,19.259,"2014-08-28"
241,2014,19.541,"2014-08-29"
242,2014,19.467,"2014-08-30"
243,2014,19.58,"2014-08-31"
244,2014,19.471,"2014-09-01"
245,2014,19.381,"2014-09-02"
246,2014,19.275,"2014-09-03"
247,2014,19.1,"2014-09-04"
248,2014,19.044,"2014-09-05"
249,2014,19.133,"2014-09-06"
250,2014,19.033,"2014-09-07"
251,2014,19.109,"2014-09-08"
252,2014,19.086,"2014-09-09"
253,2014,18.853,"2014-09-10"
254,2014,18.625,"2014-09-11"
255,2014,18.527,"2014-09-12"
256,2014,18.556,"2014-09-13"
257,2014,18.605,"2014-09-14"
258,2014,18.7,"2014-09-15"
259,2014,18.777,"2014-09-16"
260,2014,18.86,"2014-09-17"
261,2014,18.874,"2014-09-18"
262,2014,18.933,"2014-09-19"
263,2014,19.061,"2014-09-20"
264,2014,19.267,"2014-09-21"
265,2014,19.337,"2014-09-22"
266,2014,19.244,"2014-09-23"
267,2014,19.081,"2014-09-24"
268,2014,18.978,"2014-09-25"
269,2014,18.839,"2014-09-26"
270,2014,18.769,"2014-09-27"
271,2014,18.8,"2014-09-28"
272,2014,18.819,"2014-09-29"
273,2014,18.712,"2014-09-30"
274,2014,18.552,"2014-10-01"
275,2014,18.376,"2014-10-02"
276,2014,18.413,"2014-10-03"
277,2014,18.31,"2014-10-04"
278,2014,18.16,"2014-10-05"
279,2014,18.192,"2014-10-06"
280,2014,18.288,"2014-10-07"
281,2014,18.353,"2014-10-08"
282,2014,18.34,"2014-10-09"
283,2014,18.305,"2014-10-10"
284,2014,18.177,"2014-10-11"
285,2014,18.044,"2014-10-12"
286,2014,17.933,"2014-10-13"
287,2014,17.82,"2014-10-14"
288,2014,17.758,"2014-10-15"
289,2014,17.5,"2014-10-16"
290,2014,17.277,"2014-10-17"
291,2014,17.127,"2014-10-18"
292,2014,17.19,"2014-10-19"
293,2014,17.217,"2014-10-20"
294,2014,17.148,"2014-10-21"
295,2014,16.9,"2014-10-22"
296,2014,16.627,"2014-10-23"
297,2014,16.455,"2014-10-24"
298,2014,16.413,"2014-10-25"
299,2014,16.229,"2014-10-26"
300,2014,16.017,"2014-10-27"
301,2014,15.808,"2014-10-28"
302,2014,15.865,"2014-10-29"
303,2014,15.87,"2014-10-30"
304,2014,15.878,"2014-10-31"
305,2014,15.805,"2014-11-01"
306,2014,15.61,"2014-11-02"
307,2014,15.4,"2014-11-03"
308,2014,15.455,"2014-11-04"
309,2014,15.427,"2014-11-05"
310,2014,15.383,"2014-11-06"
311,2014,15.319,"2014-11-07"
312,2014,15.141,"2014-11-08"
313,2014,15.123,"2014-11-09"
314,2014,14.792,"2014-11-10"
315,2014,14.422,"2014-11-11"
316,2014,14.017,"2014-11-12"
317,2014,13.739,"2014-11-13"
318,2014,13.496,"2014-11-14"
319,2014,13.108,"2014-11-15"
320,2014,13.114,"2014-11-16"
321,2014,12.925,"2014-11-17"
322,2014,12.948,"2014-11-18"
323,2014,13.033,"2014-11-19"
324,2014,12.91,"2014-11-20"
325,2014,12.822,"2014-11-21"
326,2014,12.573,"2014-11-22"
327,2014,12.235,"2014-11-23"
328,2014,12.186,"2014-11-24"
329,2014,12.27,"2014-11-25"
330,2014,12.12,"2014-11-26"
331,2014,11.847,"2014-11-27"
332,2014,11.658,"2014-11-28"
333,2014,11.1,"2014-11-29"
334,2014,10.468,"2014-11-30"
335,2014,9.957,"2014-12-01"
336,2014,9.717,"2014-12-02"
337,2014,9.589,"2014-12-03"
338,2014,9.515,"2014-12-04"
339,2014,9.71,"2014-12-05"
340,2014,9.8,"2014-12-06"
341,2014,9.776,"2014-12-07"
342,2014,9.7,"2014-12-08"
343,2014,9.585,"2014-12-09"
344,2014,9.529,"2014-12-10"
345,2014,9.338,"2014-12-11"
346,2014,9.183,"2014-12-12"
347,2014,8.948,"2014-12-13"
348,2014,8.792,"2014-12-14"
349,2014,8.627,"2014-12-15"
350,2014,8.45,"2014-12-16"
351,2014,8.229,"2014-12-17"
352,2014,7.924,"2014-12-18"
353,2014,7.85,"2014-12-19"
354,2014,7.67,"2014-12-20"
355,2014,7.565,"2014-12-21"
356,2014,7.527,"2014-12-22"
357,2014,7.5,"2014-12-23"
358,2014,7.455,"2014-12-24"
359,2014,7.277,"2014-12-25"
360,2014,6.764,"2014-12-26"
361,2014,6.429,"2014-12-27"
362,2014,6.524,"2014-12-28"
363,2014,6.248,"2014-12-29"
364,2014,5.764,"2014-12-30"
365,2014,5.576,"2014-12-31"
1,2015,5.519,"2015-01-01"
2,2015,5.515,"2015-01-02"
3,2015,5.374,"2015-01-03"
4,2015,5.3,"2015-01-04"
5,2015,5.233,"2015-01-05"
6,2015,5.176,"2015-01-06"
7,2015,5.055,"2015-01-07"
8,2015,4.887,"2015-01-08"
9,2015,4.726,"2015-01-09"
10,2015,4.586,"2015-01-10"
11,2015,4.491,"2015-01-11"
12,2015,4.413,"2015-01-12"
13,2015,4.317,"2015-01-13"
14,2015,4.282,"2015-01-14"
15,2015,4.233,"2015-01-15"
16,2015,4.171,"2015-01-16"
17,2015,4.091,"2015-01-17"
18,2015,4.005,"2015-01-18"
19,2015,4.045,"2015-01-19"
20,2015,3.945,"2015-01-20"
21,2015,3.896,"2015-01-21"
22,2015,3.9,"2015-01-22"
23,2015,3.9,"2015-01-23"
24,2015,3.9,"2015-01-24"
25,2015,3.974,"2015-01-25"
26,2015,3.976,"2015-01-26"
27,2015,3.952,"2015-01-27"
28,2015,3.973,"2015-01-28"
29,2015,3.825,"2015-01-29"
30,2015,3.77,"2015-01-30"
31,2015,3.719,"2015-01-31"
32,2015,3.674,"2015-02-01"
33,2015,3.583,"2015-02-02"
34,2015,3.5,"2015-02-03"
35,2015,3.461,"2015-02-04"
36,2015,3.4,"2015-02-05"
37,2015,3.4,"2015-02-06"
38,2015,3.4,"2015-02-07"
39,2015,3.422,"2015-02-08"
40,2015,3.496,"2015-02-09"
41,2015,3.55,"2015-02-10"
42,2015,3.61,"2015-02-11"
43,2015,3.63,"2015-02-12"
44,2015,3.686,"2015-02-13"
45,2015,3.679,"2015-02-14"
46,2015,3.635,"2015-02-15"
47,2015,3.667,"2015-02-16"
48,2015,3.709,"2015-02-17"
49,2015,3.739,"2015-02-18"
50,2015,3.758,"2015-02-19"
51,2015,3.795,"2015-02-20"
52,2015,3.889,"2015-02-21"
53,2015,3.929,"2015-02-22"
54,2015,3.964,"2015-02-23"
55,2015,4.011,"2015-02-24"
56,2015,4.088,"2015-02-25"
57,2015,4.207,"2015-02-26"
58,2015,4.277,"2015-02-27"
59,2015,4.34,"2015-02-28"
60,2015,4.391,"2015-03-01"
61,2015,4.492,"2015-03-02"
62,2015,4.43,"2015-03-03"
63,2015,4.429,"2015-03-04"
64,2015,4.464,"2015-03-05"
65,2015,4.556,"2015-03-06"
66,2015,4.713,"2015-03-07"
67,2015,4.787,"2015-03-08"
68,2015,4.829,"2015-03-09"
69,2015,4.943,"2015-03-10"
70,2015,4.988,"2015-03-11"
71,2015,5.171,"2015-03-12"
72,2015,5.258,"2015-03-13"
73,2015,5.383,"2015-03-14"
74,2015,5.479,"2015-03-15"
75,2015,5.321,"2015-03-16"
76,2015,5.439,"2015-03-17"
77,2015,5.42,"2015-03-18"
78,2015,5.379,"2015-03-19"
79,2015,5.278,"2015-03-20"
80,2015,5.383,"2015-03-21"
81,2015,5.417,"2015-03-22"
82,2015,5.367,"2015-03-23"
83,2015,5.496,"2015-03-24"
84,2015,5.467,"2015-03-25"
85,2015,5.604,"2015-03-26"
86,2015,5.704,"2015-03-27"
87,2015,5.796,"2015-03-28"
88,2015,5.867,"2015-03-29"
89,2015,5.979,"2015-03-30"
90,2015,6.192,"2015-03-31"
91,2015,6.121,"2015-04-01"
92,2015,6.096,"2015-04-02"
93,2015,6.187,"2015-04-03"
94,2015,6.077,"2015-04-04"
95,2015,6.142,"2015-04-05"
96,2015,6.191,"2015-04-06"
97,2015,6.29,"2015-04-07"
98,2015,6.496,"2015-04-08"
99,2015,6.779,"2015-04-09"
100,2015,6.871,"2015-04-10"
101,2015,7.029,"2015-04-11"
102,2015,7.096,"2015-04-12"
103,2015,7.15,"2015-04-13"
104,2015,7.325,"2015-04-14"
105,2015,7.358,"2015-04-15"
106,2015,7.392,"2015-04-16"
107,2015,7.592,"2015-04-17"
108,2015,7.829,"2015-04-18"
109,2015,8.079,"2015-04-19"
110,2015,8.183,"2015-04-20"
111,2015,8.446,"2015-04-21"
112,2015,8.642,"2015-04-22"
113,2015,8.586,"2015-04-23"
114,2015,8.371,"2015-04-24"
115,2015,8.467,"2015-04-25"
116,2015,8.567,"2015-04-26"
117,2015,8.667,"2015-04-27"
118,2015,8.617,"2015-04-28"
119,2015,8.842,"2015-04-29"
120,2015,9.058,"2015-04-30"
121,2015,8.967,"2015-05-01"
122,2015,9.488,"2015-05-02"
123,2015,9.563,"2015-05-03"
124,2015,9.175,"2015-05-04"
125,2015,9.325,"2015-05-05"
126,2015,9.663,"2015-05-06"
127,2015,9.525,"2015-05-07"
128,2015,9.692,"2015-05-08"
129,2015,10.042,"2015-05-09"
130,2015,10.275,"2015-05-10"
131,2015,10.158,"2015-05-11"
132,2015,10.2,"2015-05-12"
133,2015,10.054,"2015-05-13"
134,2015,10.246,"2015-05-14"
135,2015,10.767,"2015-05-15"
136,2015,11.246,"2015-05-16"
137,2015,11.513,"2015-05-17"
138,2015,11.663,"2015-05-18"
139,2015,11.846,"2015-05-19"
140,2015,11.763,"2015-05-20"
141,2015,11.954,"2015-05-21"
142,2015,12.267,"2015-05-22"
143,2015,12.529,"2015-05-23"
144,2015,12.675,"2015-05-24"
145,2015,12.746,"2015-05-25"
146,2015,12.722,"2015-05-26"
147,2015,12.745,"2015-05-27"
148,2015,13.079,"2015-05-28"
149,2015,13.138,"2015-05-29"
150,2015,13.308,"2015-05-30"
151,2015,13.558,"2015-05-31"
152,2015,13.692,"2015-06-01"
153,2015,13.863,"2015-06-02"
154,2015,13.796,"2015-06-03"
155,2015,13.867,"2015-06-04"
156,2015,14,"2015-06-05"
157,2015,14.242,"2015-06-06"
158,2015,14.471,"2015-06-07"
159,2015,14.804,"2015-06-08"
160,2015,14.892,"2015-06-09"
161,2015,15.025,"2015-06-10"
162,2015,15.214,"2015-06-11"
163,2015,15.414,"2015-06-12"
164,2015,15.267,"2015-06-13"
165,2015,15.077,"2015-06-14"
166,2015,14.976,"2015-06-15"
167,2015,14.83,"2015-06-16"
168,2015,15,"2015-06-17"
169,2015,15.318,"2015-06-18"
170,2015,15.517,"2015-06-19"
171,2015,15.967,"2015-06-20"
172,2015,16.104,"2015-06-21"
173,2015,16.175,"2015-06-22"
174,2015,16.175,"2015-06-23"
175,2015,16.109,"2015-06-24"
176,2015,15.941,"2015-06-25"
177,2015,16.054,"2015-06-26"
178,2015,16.433,"2015-06-27"
179,2015,16.679,"2015-06-28"
180,2015,17.026,"2015-06-29"
181,2015,17.41,"2015-06-30"
182,2015,17.356,"2015-07-01"
183,2015,17.425,"2015-07-02"
184,2015,17.605,"2015-07-03"
185,2015,17.652,"2015-07-04"
186,2015,17.625,"2015-07-05"
187,2015,17.608,"2015-07-06"
188,2015,17.608,"2015-07-07"
189,2015,17.671,"2015-07-08"
190,2015,17.617,"2015-07-09"
191,2015,17.742,"2015-07-10"
192,2015,17.791,"2015-07-11"
193,2015,17.742,"2015-07-12"
194,2015,17.711,"2015-07-13"
195,2015,17.675,"2015-07-14"
196,2015,17.535,"2015-07-15"
197,2015,17.406,"2015-07-16"
198,2015,17.727,"2015-07-17"
199,2015,18.036,"2015-07-18"
200,2015,18.346,"2015-07-19"
201,2015,18.557,"2015-07-20"
202,2015,18.638,"2015-07-21"
203,2015,18.688,"2015-07-22"
204,2015,18.871,"2015-07-23"
205,2015,18.95,"2015-07-24"
206,2015,18.686,"2015-07-25"
207,2015,18.452,"2015-07-26"
208,2015,18.7,"2015-07-27"
209,2015,19.02,"2015-07-28"
210,2015,18.987,"2015-07-29"
211,2015,18.765,"2015-07-30"
212,2015,18.963,"2015-07-31"
213,2015,19.2,"2015-08-01"
214,2015,19.3,"2015-08-02"
215,2015,19.438,"2015-08-03"
216,2015,19.521,"2015-08-04"
217,2015,19.354,"2015-08-05"
218,2015,19.183,"2015-08-06"
219,2015,19.417,"2015-08-07"
220,2015,19.625,"2015-08-08"
221,2015,19.6,"2015-08-09"
222,2015,19.525,"2015-08-10"
223,2015,19.683,"2015-08-11"
224,2015,19.754,"2015-08-12"
225,2015,19.908,"2015-08-13"
226,2015,20.046,"2015-08-14"
227,2015,19.863,"2015-08-15"
228,2015,19.867,"2015-08-16"
229,2015,19.988,"2015-08-17"
230,2015,19.863,"2015-08-18"
231,2015,19.767,"2015-08-19"
232,2015,19.8,"2015-08-20"
233,2015,19.839,"2015-08-21"
234,2015,19.513,"2015-08-22"
235,2015,19.442,"2015-08-23"
236,2015,19.27,"2015-08-24"
237,2015,19.038,"2015-08-25"
238,2015,19.229,"2015-08-26"
239,2015,19.454,"2015-08-27"
240,2015,19.729,"2015-08-28"
241,2015,19.804,"2015-08-29"
242,2015,19.629,"2015-08-30"
243,2015,19.283,"2015-08-31"
244,2015,18.979,"2015-09-01"
245,2015,18.988,"2015-09-02"
246,2015,18.917,"2015-09-03"
247,2015,18.721,"2015-09-04"
248,2015,18.675,"2015-09-05"
249,2015,18.721,"2015-09-06"
250,2015,18.738,"2015-09-07"
251,2015,18.742,"2015-09-08"
252,2015,18.657,"2015-09-09"
253,2015,18.717,"2015-09-10"
254,2015,18.925,"2015-09-11"
255,2015,19.087,"2015-09-12"
256,2015,19.109,"2015-09-13"
257,2015,19.025,"2015-09-14"
258,2015,18.7,"2015-09-15"
259,2015,18.567,"2015-09-16"
260,2015,18.467,"2015-09-17"
261,2015,18.383,"2015-09-18"
262,2015,18.288,"2015-09-19"
263,2015,18.188,"2015-09-20"
264,2015,18.158,"2015-09-21"
265,2015,18.192,"2015-09-22"
266,2015,18.133,"2015-09-23"
267,2015,18.054,"2015-09-24"
268,2015,17.838,"2015-09-25"
269,2015,17.775,"2015-09-26"
270,2015,17.588,"2015-09-27"
271,2015,17.425,"2015-09-28"
272,2015,17.352,"2015-09-29"
273,2015,17.213,"2015-09-30"
274,2015,17.117,"2015-10-01"
275,2015,16.946,"2015-10-02"
276,2015,16.833,"2015-10-03"
277,2015,16.773,"2015-10-04"
278,2015,16.717,"2015-10-05"
279,2015,16.686,"2015-10-06"
280,2015,16.641,"2015-10-07"
281,2015,16.57,"2015-10-08"
282,2015,16.538,"2015-10-09"
283,2015,16.492,"2015-10-10"
284,2015,16.375,"2015-10-11"
285,2015,16.463,"2015-10-12"
286,2015,16.458,"2015-10-13"
287,2015,16.383,"2015-10-14"
288,2015,16.263,"2015-10-15"
289,2015,16.063,"2015-10-16"
290,2015,15.954,"2015-10-17"
291,2015,15.979,"2015-10-18"
292,2015,15.996,"2015-10-19"
293,2015,15.913,"2015-10-20"
294,2015,15.8,"2015-10-21"
295,2015,15.688,"2015-10-22"
296,2015,15.471,"2015-10-23"
297,2015,15.167,"2015-10-24"
298,2015,14.979,"2015-10-25"
299,2015,14.929,"2015-10-26"
300,2015,14.958,"2015-10-27"
301,2015,14.957,"2015-10-28"
302,2015,14.813,"2015-10-29"
303,2015,14.679,"2015-10-30"
304,2015,14.65,"2015-10-31"
305,2015,14.558,"2015-11-01"
306,2015,14.433,"2015-11-02"
307,2015,14.217,"2015-11-03"
308,2015,14.279,"2015-11-04"
309,2015,13.988,"2015-11-05"
310,2015,13.842,"2015-11-06"
311,2015,13.752,"2015-11-07"
312,2015,13.883,"2015-11-08"
313,2015,13.9,"2015-11-09"
314,2015,13.792,"2015-11-10"
315,2015,13.654,"2015-11-11"
316,2015,13.446,"2015-11-12"
317,2015,13.35,"2015-11-13"
318,2015,13.329,"2015-11-14"
319,2015,13.308,"2015-11-15"
320,2015,13.071,"2015-11-16"
321,2015,12.825,"2015-11-17"
322,2015,12.729,"2015-11-18"
323,2015,12.367,"2015-11-19"
324,2015,12.338,"2015-11-20"
325,2015,11.996,"2015-11-21"
326,2015,11.877,"2015-11-22"
327,2015,11.754,"2015-11-23"
328,2015,11.545,"2015-11-24"
329,2015,11.191,"2015-11-25"
330,2015,10.924,"2015-11-26"
331,2015,10.892,"2015-11-27"
332,2015,10.743,"2015-11-28"
333,2015,10.704,"2015-11-29"
334,2015,10.495,"2015-11-30"
335,2015,10.435,"2015-12-01"
336,2015,10.408,"2015-12-02"
337,2015,10.296,"2015-12-03"
338,2015,10.13,"2015-12-04"
339,2015,10.158,"2015-12-05"
340,2015,10.175,"2015-12-06"
341,2015,10.017,"2015-12-07"
342,2015,9.971,"2015-12-08"
343,2015,10.008,"2015-12-09"
344,2015,9.788,"2015-12-10"
345,2015,9.625,"2015-12-11"
346,2015,9.513,"2015-12-12"
347,2015,9.238,"2015-12-13"
348,2015,9.035,"2015-12-14"
349,2015,8.867,"2015-12-15"
350,2015,8.663,"2015-12-16"
351,2015,8.467,"2015-12-17"
352,2015,8.242,"2015-12-18"
353,2015,8.021,"2015-12-19"
354,2015,7.817,"2015-12-20"
355,2015,7.624,"2015-12-21"
356,2015,7.454,"2015-12-22"
357,2015,7.492,"2015-12-23"
358,2015,7.517,"2015-12-24"
359,2015,7.329,"2015-12-25"
360,2015,7.046,"2015-12-26"
361,2015,6.833,"2015-12-27"
362,2015,6.788,"2015-12-28"
363,2015,6.721,"2015-12-29"
364,2015,6.583,"2015-12-30"
365,2015,6.229,"2015-12-31"
1,2016,6.071,"2016-01-01"
2,2016,5.9,"2016-01-02"
3,2016,5.633,"2016-01-03"
4,2016,5.479,"2016-01-04"
5,2016,5.525,"2016-01-05"
6,2016,5.652,"2016-01-06"
7,2016,5.795,"2016-01-07"
8,2016,5.872,"2016-01-08"
9,2016,5.878,"2016-01-09"
10,2016,5.781,"2016-01-10"
11,2016,5.58,"2016-01-11"
12,2016,5.306,"2016-01-12"
13,2016,5.075,"2016-01-13"
14,2016,NA,"2016-01-14"
15,2016,4.85,"2016-01-15"
16,2016,NA,"2016-01-16"
17,2016,NA,"2016-01-17"
18,2016,NA,"2016-01-18"
19,2016,4.725,"2016-01-19"
20,2016,4.675,"2016-01-20"
21,2016,4.571,"2016-01-21"
22,2016,4.583,"2016-01-22"
23,2016,4.621,"2016-01-23"
24,2016,4.608,"2016-01-24"
25,2016,4.488,"2016-01-25"
26,2016,4.408,"2016-01-26"
27,2016,4.392,"2016-01-27"
28,2016,4.325,"2016-01-28"
29,2016,4.225,"2016-01-29"
30,2016,4.129,"2016-01-30"
31,2016,4.058,"2016-01-31"
32,2016,3.978,"2016-02-01"
33,2016,3.871,"2016-02-02"
34,2016,3.65,"2016-02-03"
35,2016,3.587,"2016-02-04"
36,2016,3.65,"2016-02-05"
37,2016,3.688,"2016-02-06"
38,2016,3.625,"2016-02-07"
39,2016,3.627,"2016-02-08"
40,2016,3.65,"2016-02-09"
41,2016,3.642,"2016-02-10"
42,2016,3.613,"2016-02-11"
43,2016,3.642,"2016-02-12"
44,2016,3.625,"2016-02-13"
45,2016,3.636,"2016-02-14"
46,2016,3.671,"2016-02-15"
47,2016,3.765,"2016-02-16"
48,2016,3.784,"2016-02-17"
49,2016,3.876,"2016-02-18"
50,2016,3.935,"2016-02-19"
51,2016,3.813,"2016-02-20"
52,2016,3.844,"2016-02-21"
53,2016,3.8,"2016-02-22"
54,2016,3.733,"2016-02-23"
55,2016,3.788,"2016-02-24"
56,2016,3.808,"2016-02-25"
57,2016,3.871,"2016-02-26"
58,2016,3.971,"2016-02-27"
59,2016,4.041,"2016-02-28"
60,2016,4.06,"2016-02-29"
61,2016,4.063,"2016-03-01"
62,2016,4,"2016-03-02"
63,2016,4.142,"2016-03-03"
64,2016,4.275,"2016-03-04"
65,2016,4.417,"2016-03-05"
66,2016,4.688,"2016-03-06"
67,2016,4.77,"2016-03-07"
68,2016,4.717,"2016-03-08"
69,2016,4.721,"2016-03-09"
70,2016,4.742,"2016-03-10"
71,2016,4.788,"2016-03-11"
72,2016,4.833,"2016-03-12"
73,2016,4.909,"2016-03-13"
74,2016,4.742,"2016-03-14"
75,2016,4.871,"2016-03-15"
76,2016,4.988,"2016-03-16"
77,2016,5.048,"2016-03-17"
78,2016,5.222,"2016-03-18"
79,2016,5.221,"2016-03-19"
80,2016,5.275,"2016-03-20"
81,2016,5.338,"2016-03-21"
82,2016,5.429,"2016-03-22"
83,2016,5.579,"2016-03-23"
84,2016,5.592,"2016-03-24"
85,2016,5.771,"2016-03-25"
86,2016,5.904,"2016-03-26"
87,2016,5.917,"2016-03-27"
88,2016,6,"2016-03-28"
89,2016,5.875,"2016-03-29"
90,2016,6.108,"2016-03-30"
91,2016,6.475,"2016-03-31"
92,2016,6.654,"2016-04-01"
93,2016,6.792,"2016-04-02"
94,2016,6.996,"2016-04-03"
95,2016,7.117,"2016-04-04"
96,2016,6.983,"2016-04-05"
97,2016,6.896,"2016-04-06"
98,2016,6.971,"2016-04-07"
99,2016,7.258,"2016-04-08"
100,2016,7.4,"2016-04-09"
101,2016,7.588,"2016-04-10"
102,2016,7.742,"2016-04-11"
103,2016,7.788,"2016-04-12"
104,2016,7.579,"2016-04-13"
105,2016,7.522,"2016-04-14"
106,2016,7.546,"2016-04-15"
107,2016,7.633,"2016-04-16"
108,2016,8.021,"2016-04-17"
109,2016,8.325,"2016-04-18"
110,2016,8.595,"2016-04-19"
111,2016,8.775,"2016-04-20"
112,2016,9.017,"2016-04-21"
113,2016,9.092,"2016-04-22"
114,2016,9.171,"2016-04-23"
115,2016,9.363,"2016-04-24"
116,2016,9.367,"2016-04-25"
117,2016,9.529,"2016-04-26"
118,2016,9.7,"2016-04-27"
119,2016,9.8,"2016-04-28"
120,2016,10.142,"2016-04-29"
121,2016,10.313,"2016-04-30"
122,2016,10.604,"2016-05-01"
123,2016,10.775,"2016-05-02"
124,2016,10.996,"2016-05-03"
125,2016,11.183,"2016-05-04"
126,2016,11.204,"2016-05-05"
127,2016,11.188,"2016-05-06"
128,2016,11.517,"2016-05-07"
129,2016,11.613,"2016-05-08"
130,2016,11.479,"2016-05-09"
131,2016,11.508,"2016-05-10"
132,2016,11.704,"2016-05-11"
133,2016,11.383,"2016-05-12"
134,2016,11.871,"2016-05-13"
135,2016,12.246,"2016-05-14"
136,2016,12.117,"2016-05-15"
137,2016,12.341,"2016-05-16"
138,2016,12.808,"2016-05-17"
139,2016,12.746,"2016-05-18"
140,2016,12.629,"2016-05-19"
141,2016,12.533,"2016-05-20"
142,2016,12.779,"2016-05-21"
143,2016,12.892,"2016-05-22"
144,2016,12.796,"2016-05-23"
145,2016,12.604,"2016-05-24"
146,2016,12.858,"2016-05-25"
147,2016,12.996,"2016-05-26"
148,2016,13.083,"2016-05-27"
149,2016,13.329,"2016-05-28"
150,2016,13.5,"2016-05-29"
151,2016,13.604,"2016-05-30"
152,2016,13.667,"2016-05-31"
153,2016,13.758,"2016-06-01"
154,2016,13.896,"2016-06-02"
155,2016,13.975,"2016-06-03"
156,2016,14.425,"2016-06-04"
157,2016,14.687,"2016-06-05"
158,2016,14.579,"2016-06-06"
159,2016,14.792,"2016-06-07"
160,2016,15.063,"2016-06-08"
161,2016,14.957,"2016-06-09"
162,2016,14.913,"2016-06-10"
163,2016,14.696,"2016-06-11"
164,2016,14.529,"2016-06-12"
165,2016,14.521,"2016-06-13"
166,2016,14.521,"2016-06-14"
167,2016,14.378,"2016-06-15"
168,2016,14.55,"2016-06-16"
169,2016,14.513,"2016-06-17"
170,2016,14.367,"2016-06-18"
171,2016,14.358,"2016-06-19"
172,2016,14.65,"2016-06-20"
173,2016,14.942,"2016-06-21"
174,2016,15.104,"2016-06-22"
175,2016,15.542,"2016-06-23"
176,2016,15.488,"2016-06-24"
177,2016,15.421,"2016-06-25"
178,2016,15.725,"2016-06-26"
179,2016,15.892,"2016-06-27"
180,2016,16.138,"2016-06-28"
181,2016,16.417,"2016-06-29"
182,2016,16.496,"2016-06-30"
183,2016,16.453,"2016-07-01"
184,2016,16.5,"2016-07-02"
185,2016,16.733,"2016-07-03"
186,2016,16.56,"2016-07-04"
187,2016,16.507,"2016-07-05"
188,2016,16.419,"2016-07-06"
189,2016,16.131,"2016-07-07"
190,2016,15.879,"2016-07-08"
191,2016,16.05,"2016-07-09"
192,2016,16.373,"2016-07-10"
193,2016,16.414,"2016-07-11"
194,2016,16.615,"2016-07-12"
195,2016,16.725,"2016-07-13"
196,2016,16.65,"2016-07-14"
197,2016,16.7,"2016-07-15"
198,2016,16.877,"2016-07-16"
199,2016,17.029,"2016-07-17"
200,2016,17,"2016-07-18"
201,2016,16.824,"2016-07-19"
202,2016,16.946,"2016-07-20"
203,2016,17.258,"2016-07-21"
204,2016,17.3,"2016-07-22"
205,2016,17.3,"2016-07-23"
206,2016,17.3,"2016-07-24"
207,2016,17.613,"2016-07-25"
208,2016,17.921,"2016-07-26"
209,2016,17.842,"2016-07-27"
210,2016,17.808,"2016-07-28"
211,2016,18.254,"2016-07-29"
212,2016,18.567,"2016-07-30"
213,2016,18.638,"2016-07-31"
214,2016,18.67,"2016-08-01"
215,2016,18.633,"2016-08-02"
216,2016,18.357,"2016-08-03"
217,2016,18.168,"2016-08-04"
218,2016,18.271,"2016-08-05"
219,2016,18.331,"2016-08-06"
220,2016,18.347,"2016-08-07"
221,2016,18.347,"2016-08-08"
222,2016,18.382,"2016-08-09"
223,2016,18.427,"2016-08-10"
224,2016,18.407,"2016-08-11"
225,2016,18.529,"2016-08-12"
226,2016,18.679,"2016-08-13"
227,2016,18.846,"2016-08-14"
228,2016,19.05,"2016-08-15"
229,2016,19.117,"2016-08-16"
230,2016,19.154,"2016-08-17"
231,2016,19.146,"2016-08-18"
232,2016,19.154,"2016-08-19"
233,2016,19.288,"2016-08-20"
234,2016,19.258,"2016-08-21"
235,2016,19.083,"2016-08-22"
236,2016,18.87,"2016-08-23"
237,2016,18.857,"2016-08-24"
